symbol,date,score,score_bucket,f1_norm,f2_norm,f3_norm,f4_norm,f5_norm,f6_norm,f7_norm,f8_norm,f9_norm,f10_norm,f11_norm,f12_norm,f13_norm,f14_norm,f15_norm,f1_cont,f2_cont,f5_cont,f6_cont,f7_cont,f8_cont,f9_cont,f11_cont,f12_cont,f13_cont,f14_cont,f15_cont,outcome_7d,win,percentile_rank,pct_bucket
ETHUSDT,2021-02-07,13.0,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7144,0.0,0.3727,0.0,0.6242,0.9999,0.5003,1.0,0.016,0.5,0.5,0.4983,0.7144,0.5,0.118234,1,23.9,bottom 50%
ETHUSDT,2021-02-08,11.6,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.0,0.6242,1.0,0.5611,1.0,0.0,0.5,0.5,0.4689,0.0,0.5,0.018993,1,15.3,bottom 50%
ETHUSDT,2021-02-09,10.7,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,0.8521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3213,0.0,0.6242,0.6881,0.5334,1.0,0.0,0.5,0.5,0.4685,0.0,0.5,0.007371,1,11.3,bottom 50%
ETHUSDT,2021-02-10,13.1,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7563,0.0,0.3375,0.0,0.6242,0.0294,0.5179,1.0,0.0,0.5,0.5,0.4775,0.7563,0.5,0.059748,1,24.5,bottom 50%
ETHUSDT,2021-02-11,13.6,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3237,0.0,0.6242,0.1087,0.476,1.0,0.0,0.5,0.5,0.4696,1.0,0.5,0.086137,1,26.8,bottom 50%
ETHUSDT,2021-02-12,13.6,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3034,0.0,0.6242,0.0878,0.4865,1.0,0.0047,0.5,0.5,0.4597,1.0,0.5,0.063266,1,26.8,bottom 50%
ETHUSDT,2021-02-13,11.6,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3258,0.0,0.6242,0.1334,0.4676,1.0,0.0,0.5,0.5,0.4706,0.0,0.5,0.058113,1,15.3,bottom 50%
ETHUSDT,2021-02-14,11.6,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329,0.0,0.6242,0.2625,0.4416,1.0,0.0,0.5,0.5,0.4754,0.0,0.5,0.072305,1,15.3,bottom 50%
ETHUSDT,2021-02-15,13.6,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3533,0.0187,0.6242,0.1062,0.4996,1.0,0.1674,0.5,0.5,0.4838,1.0,0.5,0.001237,1,26.8,bottom 50%
ETHUSDT,2021-02-16,13.6,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3528,0.0297,0.6242,0.0866,0.534,1.0,0.0,0.5,0.5,0.4907,1.0,0.5,-0.118392,0,26.8,bottom 50%
ETHUSDT,2021-02-17,13.6,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9813,0.0,0.3222,0.0,0.6242,0.1632,0.4786,1.0,0.0,0.5,0.5,0.4795,0.9813,0.5,-0.120037,0,26.8,bottom 50%
ETHUSDT,2021-02-18,11.6,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2869,0.0,0.6242,0.2515,0.4264,1.0,0.0,0.5,0.5,0.4641,0.0,0.5,-0.238326,0,15.3,bottom 50%
ETHUSDT,2021-02-19,11.6,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2785,0.0,0.6242,0.2159,0.4117,1.0,0.0,0.5,0.5,0.4628,0.0,0.5,-0.26229,0,15.3,bottom 50%
ETHUSDT,2021-02-20,11.6,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.0,0.6242,0.1731,0.4761,1.0,0.0,0.5,0.5,0.4802,0.0,0.5,-0.239413,0,15.3,bottom 50%
ETHUSDT,2021-02-21,13.6,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31,0.0,0.6242,0.1412,0.6106,1.0,0.1303,0.5,0.5,0.4764,1.0,0.5,-0.268419,0,26.8,bottom 50%
ETHUSDT,2021-02-22,16.8,0–20,0.0,0.0,0.0,0.0,0.6242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.52,0.7481,0.0,0.4384,0.1728,0.6242,0.0349,0.4586,1.0,0.1873,0.5,0.5,0.52,0.7481,0.5,-0.121934,0,47.4,bottom 50%
ETHUSDT,2021-02-23,21.9,20–40,0.1199,0.0,0.0,0.0,0.6242,0.0,0.7346,0.6747,0.0,0.0,0.0,0.0,0.5724,1.0,0.0,0.5599,0.4836,0.6242,0.0,0.3868,0.9048,0.3384,0.5,0.5,0.5724,1.0,0.5,-0.049417,0,81.2,top 25%
ETHUSDT,2021-02-24,18.0,0–20,0.0545,0.0,0.0,0.0,0.6242,0.0,0.0,0.9507,0.0,0.0,0.0,0.0,0.5568,1.0,0.0,0.5272,0.407,0.6242,0.0,0.5468,1.0,0.2913,0.5,0.5,0.5568,1.0,0.5,-0.031184,0,56.3,top 50%
ETHUSDT,2021-02-25,18.0,0–20,0.1907,0.1027,0.0,0.0,0.6242,0.0,0.0,0.4493,0.0,0.0,0.0,0.0,0.5909,1.0,0.0,0.5954,0.5514,0.6242,0.0,0.5979,0.7696,0.3027,0.5,0.5,0.5909,1.0,0.5,0.044867,1,56.3,top 50%
ETHUSDT,2021-02-26,18.9,0–20,0.2147,0.0486,0.0,0.0,0.6242,0.0,0.0,0.5738,0.0,0.0,0.0,0.0,0.6045,1.0,0.0,0.6074,0.5243,0.6242,0.0,0.5375,0.8443,0.3165,0.5,0.5,0.6045,1.0,0.5,0.060331,1,62.2,top 50%
ETHUSDT,2021-02-27,17.3,0–20,0.1968,0.0,0.0,0.0,0.6242,0.0,0.0,0.4257,0.0,0.0,0.0,0.0,0.6005,1.0,0.0,0.5984,0.4749,0.6242,0.0,0.622,0.7554,0.2798,0.5,0.5,0.6005,1.0,0.5,0.133405,1,51.0,top 50%
ETHUSDT,2021-02-28,15.4,0–20,0.2351,0.0,0.0,0.0,0.6242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6091,1.0,0.0,0.6175,0.4711,0.6242,0.0,0.5558,0.2267,0.36,0.5,0.5,0.6091,1.0,0.5,0.216874,1,37.6,bottom 50%
ETHUSDT,2021-03-01,13.9,0–20,0.0521,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701,1.0,0.0,0.5261,0.3162,0.7906,0.0,0.4189,0.2691,0.2766,0.5,0.5,0.5701,1.0,0.5,0.172569,1,28.5,bottom 50%
ETHUSDT,2021-03-02,13.1,0–20,0.1202,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592,0.0,0.0,0.5601,0.3637,0.7906,0.0,0.4114,0.0328,0.2341,0.5,0.5,0.592,0.0,0.5,0.251533,1,24.5,bottom 50%
ETHUSDT,2021-03-03,11.5,0–20,0.0284,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5659,0.0,0.0,0.5142,0.2787,0.7906,0.0,0.4173,0.0,0.2572,0.5,0.5,0.5659,0.0739,0.5,0.141709,1,14.7,bottom 50%
ETHUSDT,2021-03-04,12.1,0–20,0.0621,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5848,0.0,0.0,0.5311,0.2954,0.7906,0.3326,0.5751,0.0,0.2713,0.5,0.5,0.5848,0.1068,0.5,0.184369,1,19.0,bottom 50%
ETHUSDT,2021-03-05,13.5,0–20,0.071,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873,0.5857,0.0,0.5355,0.2903,0.7906,0.5024,0.4118,0.0,0.3234,0.5,0.5,0.5873,0.5857,0.5,0.155763,1,26.1,bottom 50%
ETHUSDT,2021-03-06,11.0,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532,0.0,0.0,0.4686,0.176,0.7906,0.943,0.4321,0.0775,0.2375,0.5,0.5,0.5532,0.0,0.5,0.163134,1,12.5,bottom 50%
ETHUSDT,2021-03-07,10.9,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384,0.0,0.0,0.4355,0.1114,0.7906,1.0,0.4494,0.0,0.2044,0.5,0.5,0.5384,0.0,0.5,0.076262,1,12.1,bottom 50%
ETHUSDT,2021-03-08,10.7,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5135,0.0,0.0,0.3876,0.0145,0.7906,0.9997,0.4928,0.0976,0.2503,0.5,0.5,0.5135,0.1707,0.5,-0.023451,0,11.3,bottom 50%
ETHUSDT,2021-03-09,10.7,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072,0.0,0.0,0.3743,0.0,0.7906,1.0,0.4542,0.0,0.131,0.5,0.5,0.5072,0.0,0.5,-0.032696,0,11.3,bottom 50%
ETHUSDT,2021-03-10,10.8,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5255,0.0,0.0,0.4186,0.0361,0.7906,0.997,0.4741,0.0,0.1125,0.5,0.5,0.5255,0.0,0.5,0.013497,1,11.7,bottom 50%
ETHUSDT,2021-03-11,10.8,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5243,0.0,0.0,0.4064,0.0,0.7906,0.9999,0.5373,0.0,0.1409,0.5,0.5,0.5243,0.0,0.5,-0.023732,0,11.7,bottom 50%
ETHUSDT,2021-03-12,10.9,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5406,0.0,0.0,0.4414,0.0342,0.7906,0.9981,0.5489,0.1844,0.0809,0.5,0.5,0.5406,0.0,0.5,0.025688,1,12.1,bottom 50%
ETHUSDT,2021-03-13,10.6,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006,0.0,0.0,0.3744,0.0,0.7906,0.9729,0.4792,0.336,0.0993,0.5,0.5,0.5006,0.0,0.5,-0.058218,0,10.9,bottom 50%
ETHUSDT,2021-03-14,12.2,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.2397,0.0,0.0,0.0,0.0,0.5175,0.0,0.0,0.4181,0.0,0.7906,0.1639,0.4256,0.6438,0.0,0.5,0.5,0.5175,0.0,0.5,-0.035775,0,19.8,bottom 50%
ETHUSDT,2021-03-15,15.3,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.7261,0.0,0.0,0.0,0.0,0.5471,0.0,0.0,0.4549,0.0327,0.7906,0.0,0.5222,0.9356,0.1708,0.5,0.5,0.5471,0.0,0.5,-0.056018,0,37.1,bottom 50%
ETHUSDT,2021-03-16,16.6,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.6072,0.0,0.0,0.0,0.0,0.5489,1.0,0.0,0.4475,0.0289,0.7906,0.0,0.5029,0.8643,0.2729,0.5,0.5,0.5489,1.0,0.5,-0.071015,0,45.8,bottom 50%
ETHUSDT,2021-03-17,18.9,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5447,1.0,0.0,0.4392,0.0273,0.7906,0.0312,0.4944,1.0,0.2253,0.5,0.5,0.5447,1.0,0.5,-0.126154,0,62.2,top 50%
ETHUSDT,2021-03-18,17.0,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5573,0.0,0.0,0.4655,0.0808,0.7906,0.0,0.5049,1.0,0.1262,0.5,0.5,0.5573,0.3159,0.5,-0.105166,0,48.8,bottom 50%
ETHUSDT,2021-03-19,19.0,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.551,1.0,0.0,0.4462,0.0564,0.7906,0.0489,0.4692,1.0,0.323,0.5,0.5,0.551,1.0,0.5,-0.06315,0,62.8,top 50%
ETHUSDT,2021-03-20,18.3,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5514,0.6661,0.0,0.4497,0.0735,0.7906,0.0,0.5096,1.0,0.1126,0.5,0.5,0.5514,0.6661,0.5,-0.053039,0,58.2,top 50%
ETHUSDT,2021-03-21,17.6,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.7661,0.0,0.0,0.0,0.0,0.5587,1.0,0.0,0.4676,0.1167,0.7906,0.0,0.4949,0.9597,0.2702,0.5,0.5,0.5587,1.0,0.5,-0.054166,0,53.3,top 50%
ETHUSDT,2021-03-22,20.2,20–40,0.0649,0.0,0.0,0.0,0.7906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5824,1.0,0.0,0.5324,0.2738,0.7906,0.0,0.4978,1.0,0.2115,0.5,0.5,0.5824,1.0,0.5,0.075887,1,71.1,top 50%
ETHUSDT,2021-03-23,18.1,0–20,0.0807,0.0,0.0,0.0,0.7906,0.0,0.0,0.6184,0.0,0.0,0.0,0.0,0.5872,1.0,0.0,0.5403,0.3105,0.7906,0.0,0.5179,0.871,0.316,0.5,0.5,0.5872,1.0,0.5,0.099713,1,57.0,top 50%
ETHUSDT,2021-03-24,23.6,20–40,0.1808,0.0,0.0,0.0,0.7906,0.0,0.4825,0.7838,0.0,0.0,0.0,0.0,0.6079,0.9675,0.0,0.5904,0.471,0.7906,0.0,0.4066,0.9703,0.2627,0.5,0.5,0.6079,0.9675,0.5,0.203932,1,88.4,top 25%
ETHUSDT,2021-03-25,20.9,20–40,0.1776,0.0,0.0,0.0,0.7906,0.0,0.0,0.8018,0.0,0.0,0.0,0.0,0.6104,1.0,0.0,0.5888,0.4982,0.7906,0.0,0.4331,0.9811,0.3254,0.5,0.5,0.6104,1.0,0.5,0.239393,1,75.3,top 25%
ETHUSDT,2021-03-26,13.8,0–20,0.0162,0.0,0.0,0.0,0.7906,0.0,0.0,0.3841,0.0,0.0,0.0,0.0,0.5851,0.0,0.0,0.5081,0.3052,0.7906,0.0,0.4792,0.7304,0.3168,0.5,0.5,0.5851,0.4222,0.5,0.258617,1,27.9,bottom 50%
ETHUSDT,2021-03-27,13.2,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5802,1.0,0.0,0.4988,0.2779,0.7906,0.0,0.4268,0.4438,0.32,0.5,0.5,0.5802,1.0,0.5,0.181724,1,24.9,bottom 50%
ETHUSDT,2021-03-28,13.1,0–20,0.0328,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892,0.6769,0.0,0.5164,0.3115,0.7906,0.0,0.4129,0.2429,0.2844,0.5,0.5,0.5892,0.6769,0.5,0.237541,1,24.5,bottom 50%
ETHUSDT,2021-03-29,11.0,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5599,0.0,0.0,0.4327,0.0579,0.7906,0.8982,0.4927,0.0,0.1999,0.5,0.5,0.5599,0.355,0.5,0.15838,1,12.5,bottom 50%
ETHUSDT,2021-03-30,11.0,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5554,0.0,0.0,0.4177,0.0136,0.7906,0.9795,0.4907,0.1068,0.1769,0.5,0.5,0.5554,0.0,0.5,0.14753,1,12.5,bottom 50%
ETHUSDT,2021-03-31,10.9,0–20,0.0,0.0,0.0,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5404,0.0,0.0,0.3789,0.0,0.7906,1.0,0.5852,0.2717,0.1037,0.5,0.5,0.5404,0.0,0.5,0.027479,1,12.1,bottom 50%
ETHUSDT,2021-04-01,10.7,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5349,0.0,0.0,0.3504,0.0,0.7766,1.0,0.587,0.3916,0.0,0.5,0.5,0.5349,0.0,0.5,0.056288,1,11.3,bottom 50%
ETHUSDT,2021-04-02,10.5,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5076,0.0,0.0,0.2852,0.0,0.7766,1.0,0.6276,0.0391,0.0149,0.5,0.5,0.5076,0.0,0.5,-0.033182,0,10.5,bottom 50%
ETHUSDT,2021-04-03,10.7,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5353,0.0,0.0,0.3722,0.0,0.7766,1.0,0.5828,0.4371,0.0,0.5,0.5,0.5353,0.0,0.5,0.053007,1,11.3,bottom 50%
ETHUSDT,2021-04-04,11.8,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.1719,0.0,0.0,0.0,0.0,0.5358,0.0,0.0,0.3466,0.0,0.7766,1.0,0.5111,0.6031,0.127,0.5,0.5,0.5358,0.0,0.5,0.030832,1,16.8,bottom 50%
ETHUSDT,2021-04-05,12.8,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.3387,0.0,0.0,0.0,0.0,0.5377,0.0,0.0,0.3408,0.0,0.7766,0.9999,0.4579,0.7032,0.0897,0.5,0.5,0.5377,0.0,0.5,0.014928,1,22.8,bottom 50%
ETHUSDT,2021-04-06,13.4,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.4519,0.0,0.0,0.0,0.0,0.5349,0.0,0.0,0.3366,0.0,0.7766,0.9948,0.5429,0.7711,0.0172,0.5,0.5,0.5349,0.0,0.5,0.085352,1,25.6,bottom 50%
ETHUSDT,2021-04-07,20.7,20–40,0.0,0.0,0.0,0.0,0.7766,0.0,0.3639,0.9295,0.0,0.0,0.0,0.0,0.564,1.0,0.0,0.4424,0.059,0.7766,0.4448,0.3866,1.0,0.1978,0.5,0.5,0.564,1.0,0.5,0.235418,1,74.0,top 50%
ETHUSDT,2021-04-08,16.4,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.5971,0.0,0.0,0.0,0.0,0.5455,1.0,0.0,0.3891,0.0,0.7766,0.1844,0.5125,0.8582,0.2933,0.5,0.5,0.5455,1.0,0.5,0.206142,1,44.4,bottom 50%
ETHUSDT,2021-04-09,17.4,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.7659,0.0,0.0,0.0,0.0,0.5501,1.0,0.0,0.4,0.0006,0.7766,0.0,0.5737,0.9596,0.205,0.5,0.5,0.5501,1.0,0.5,0.173658,1,51.8,top 50%
ETHUSDT,2021-04-10,16.2,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.9057,0.0,0.0,0.0,0.0,0.5368,0.0,0.0,0.3722,0.0,0.7766,0.3525,0.4843,1.0,0.0,0.5,0.5,0.5368,0.0431,0.5,0.097827,1,42.9,bottom 50%
ETHUSDT,2021-04-11,16.8,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5378,0.0,0.0,0.363,0.0,0.7766,0.3649,0.4257,1.0,0.0889,0.5,0.5,0.5378,0.0239,0.5,0.036836,1,47.4,bottom 50%
ETHUSDT,2021-04-12,16.4,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.9454,0.0,0.0,0.0,0.0,0.5396,0.0,0.0,0.377,0.0021,0.7766,0.4946,0.4492,1.0,0.0,0.5,0.5,0.5396,0.0,0.5,0.012544,1,44.4,bottom 50%
ETHUSDT,2021-04-13,16.6,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5124,0.0,0.0,0.3124,0.0,0.7766,0.8323,0.5389,1.0,0.0,0.5,0.5,0.5124,0.0,0.5,0.013493,1,45.8,bottom 50%
ETHUSDT,2021-04-14,13.0,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699,0.0,0.7766,1.0,0.6049,1.0,0.0,0.5,0.5,0.4949,0.0,0.5,-0.028891,0,23.9,bottom 50%
ETHUSDT,2021-04-15,13.0,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2476,0.0,0.7766,1.0,0.5611,1.0,0.0,0.5,0.5,0.4865,0.0,0.5,-0.045882,0,23.9,bottom 50%
ETHUSDT,2021-04-16,16.6,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5112,0.0,0.0,0.3114,0.0,0.7766,0.9998,0.5911,1.0,0.0,0.5,0.5,0.5112,0.0,0.5,-0.028109,0,45.8,bottom 50%
ETHUSDT,2021-04-17,18.7,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5304,1.0,0.0,0.3689,0.0,0.7766,0.863,0.4601,1.0,0.0819,0.5,0.5,0.5304,1.0,0.5,-0.056834,0,60.5,top 50%
ETHUSDT,2021-04-18,22.9,20–40,0.0,0.0,0.0,0.0,0.7766,0.0,0.6823,1.0,0.0,0.0,0.0,0.0,0.5523,1.0,0.0,0.4321,0.0882,0.7766,0.3692,0.2921,1.0,0.2417,0.5,0.5,0.5523,1.0,0.5,0.035278,1,85.5,top 25%
ETHUSDT,2021-04-19,19.0,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5667,1.0,0.0,0.4698,0.1698,0.7766,0.1399,0.4652,1.0,0.3041,0.5,0.5,0.5667,1.0,0.5,0.170019,1,62.8,top 50%
ETHUSDT,2021-04-20,18.7,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.537,1.0,0.0,0.4032,0.0161,0.7766,0.0396,0.4182,1.0,0.345,0.5,0.5,0.537,1.0,0.5,0.142757,1,60.5,top 50%
ETHUSDT,2021-04-21,18.7,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5315,1.0,0.0,0.3906,0.0,0.7766,0.0,0.5719,1.0,0.36,0.5,0.5,0.5315,1.0,0.5,0.161382,1,60.5,top 50%
ETHUSDT,2021-04-22,15.6,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.4822,0.0,0.0,0.0,0.0,0.5257,1.0,0.0,0.3765,0.0,0.7766,0.0,0.6973,0.7893,0.3407,0.5,0.5,0.5257,1.0,0.5,0.147009,1,38.7,bottom 50%
ETHUSDT,2021-04-23,16.0,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.5436,0.0,0.0,0.0,0.0,0.5393,1.0,0.0,0.4006,0.0307,0.7766,0.0,0.6964,0.8261,0.2797,0.5,0.5,0.5393,1.0,0.5,0.173305,1,41.2,bottom 50%
ETHUSDT,2021-04-24,14.0,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.1782,0.0,0.0,0.0,0.0,0.5641,1.0,0.0,0.4826,0.2039,0.7766,0.0,0.5171,0.6069,0.3328,0.5,0.5,0.5641,1.0,0.5,0.332003,1,29.3,bottom 50%
ETHUSDT,2021-04-25,16.0,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.5242,0.0,0.0,0.0,0.0,0.5521,1.0,0.0,0.4382,0.0974,0.7766,0.7321,0.5187,0.8145,0.36,0.5,0.5,0.5521,1.0,0.5,0.274603,1,41.2,bottom 50%
ETHUSDT,2021-04-26,16.3,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.6233,0.0,0.0,0.0,0.0,0.5113,1.0,0.0,0.363,0.0,0.7766,0.9989,0.5086,0.874,0.36,0.5,0.5,0.5113,1.0,0.5,0.353762,1,43.7,bottom 50%
ETHUSDT,2021-04-27,13.0,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3275,0.0,0.7766,0.999,0.4845,1.0,0.3191,0.5,0.5,0.4952,0.1769,0.5,0.221853,1,23.9,bottom 50%
ETHUSDT,2021-04-28,11.6,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3064,0.0,0.7766,0.9998,0.4981,0.959,0.3155,0.5,0.5,0.4873,0.0,0.5,0.282701,1,15.3,bottom 50%
ETHUSDT,2021-04-29,11.0,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.4197,0.0,0.0,0.0,0.0,0.0,0.7411,0.0,0.3038,0.0,0.7766,0.9996,0.4783,0.7518,0.36,0.5,0.5,0.4898,0.7411,0.5,0.266245,1,12.5,bottom 50%
ETHUSDT,2021-04-30,11.4,0–20,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.5049,0.0,0.0,0.0,0.0,0.0,0.7126,0.0,0.2995,0.0,0.7766,0.9999,0.4526,0.8029,0.2967,0.5,0.5,0.4913,0.7126,0.5,0.25657,1,14.1,bottom 50%
ETHUSDT,2021-05-01,11.4,0–20,0.0,0.0,0.0,0.0,0.6016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577,0.0,0.6016,1.0,0.4406,1.0,0.3234,0.5,0.5,0.4717,0.3829,0.5,0.324776,1,14.1,bottom 50%
ETHUSDT,2021-05-02,11.4,0–20,0.0,0.0,0.0,0.0,0.6016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2563,0.0,0.6016,1.0,0.4328,1.0,0.3024,0.5,0.5,0.474,0.0,0.5,0.330884,1,14.1,bottom 50%
