date,addr_count,ma30,ratio,f11_norm
2023-05-03 00:00:00+00:00,728440.0,677222.0,1.0756,0.3487
2023-05-07 00:00:00+00:00,482095.0,673256.0,0.7161,1.0
2023-05-11 00:00:00+00:00,596717.0,671103.0,0.8892,0.7217
2023-05-15 00:00:00+00:00,579485.0,670248.0,0.8646,0.7708
2023-05-19 00:00:00+00:00,664491.0,669566.0,0.9924,0.5152
2023-05-23 00:00:00+00:00,636984.0,669070.0,0.952,0.5959
2023-05-27 00:00:00+00:00,672783.0,668182.0,1.0069,0.4862
2023-05-31 00:00:00+00:00,709100.0,668169.0,1.0613,0.3775
2023-06-04 00:00:00+00:00,588801.0,664758.0,0.8857,0.7285
2023-06-08 00:00:00+00:00,682296.0,664737.0,1.0264,0.4472
2023-06-12 00:00:00+00:00,617352.0,664721.0,0.9287,0.6425
2023-06-16 00:00:00+00:00,765014.0,664914.0,1.1505,0.1989
2023-06-20 00:00:00+00:00,746599.0,669269.0,1.1155,0.2689
2023-06-24 00:00:00+00:00,683837.0,668869.0,1.0224,0.4552
2023-06-28 00:00:00+00:00,627350.0,665388.0,0.9428,0.6143
2023-07-02 00:00:00+00:00,534333.0,660566.0,0.8089,0.8822
2023-07-06 00:00:00+00:00,709055.0,662321.0,1.0706,0.3589
2023-07-10 00:00:00+00:00,679425.0,664257.0,1.0228,0.4543
2023-07-14 00:00:00+00:00,760021.0,666669.0,1.14,0.2199
2023-07-18 00:00:00+00:00,775244.0,668331.0,1.16,0.1801
2023-07-22 00:00:00+00:00,556589.0,664091.0,0.8381,0.8238
2023-07-26 00:00:00+00:00,737067.0,665839.0,1.107,0.2861
2023-07-30 00:00:00+00:00,800500.0,669110.0,1.1964,0.1073
2023-08-03 00:00:00+00:00,716303.0,668994.0,1.0707,0.3586
2023-08-07 00:00:00+00:00,676210.0,672530.0,1.0055,0.4891
2023-08-11 00:00:00+00:00,733810.0,672984.0,1.0904,0.3192
2023-08-15 00:00:00+00:00,786113.0,677015.0,1.1611,0.1777
2023-08-19 00:00:00+00:00,628343.0,672241.0,0.9347,0.6306
2023-08-23 00:00:00+00:00,652036.0,671846.0,0.9705,0.559
2023-08-27 00:00:00+00:00,606069.0,671082.0,0.9031,0.6938
2023-08-31 00:00:00+00:00,742110.0,671538.0,1.1051,0.2898
2023-09-04 00:00:00+00:00,730142.0,679806.0,1.074,0.3519
2023-09-08 00:00:00+00:00,694292.0,683058.0,1.0164,0.4671
2023-09-12 00:00:00+00:00,784703.0,689899.0,1.1374,0.2252
2023-09-16 00:00:00+00:00,876224.0,696957.0,1.2572,0.0
2023-09-20 00:00:00+00:00,823616.0,703178.0,1.1713,0.1574
2023-09-24 00:00:00+00:00,685778.0,703611.0,0.9747,0.5507
2023-09-28 00:00:00+00:00,639899.0,701304.0,0.9124,0.6751
2023-10-02 00:00:00+00:00,691873.0,704740.0,0.9817,0.5365
2023-10-06 00:00:00+00:00,679001.0,704630.0,0.9636,0.5727
2023-10-10 00:00:00+00:00,629505.0,705035.0,0.8929,0.7143
2023-10-14 00:00:00+00:00,612783.0,699961.0,0.8755,0.7491
2023-10-18 00:00:00+00:00,613906.0,695538.0,0.8826,0.7347
2023-10-22 00:00:00+00:00,577606.0,691997.0,0.8347,0.8306
2023-10-26 00:00:00+00:00,778594.0,697038.0,1.117,0.266
2023-10-30 00:00:00+00:00,779588.0,705214.0,1.1055,0.2891
2023-11-03 00:00:00+00:00,789502.0,707895.0,1.1153,0.2694
2023-11-07 00:00:00+00:00,737771.0,709840.0,1.0393,0.4213
2023-11-11 00:00:00+00:00,894325.0,714317.0,1.252,0.0
2023-11-15 00:00:00+00:00,770577.0,714161.0,1.079,0.342
2023-11-19 00:00:00+00:00,806772.0,722501.0,1.1166,0.2667
2023-11-23 00:00:00+00:00,771284.0,723641.0,1.0658,0.3683
2023-11-27 00:00:00+00:00,759608.0,722278.0,1.0517,0.3966
2023-12-01 00:00:00+00:00,844580.0,726554.0,1.1624,0.1751
2023-12-05 00:00:00+00:00,674260.0,726489.0,0.9281,0.6438
2023-12-09 00:00:00+00:00,739198.0,726669.0,1.0172,0.4655
2023-12-13 00:00:00+00:00,617899.0,721061.0,0.8569,0.7861
2023-12-17 00:00:00+00:00,570690.0,719140.0,0.7936,0.9129
2023-12-21 00:00:00+00:00,699086.0,720708.0,0.97,0.56
2023-12-25 00:00:00+00:00,572121.0,719576.0,0.7951,0.9098
2023-12-29 00:00:00+00:00,703116.0,718277.0,0.9789,0.5422
2024-01-02 00:00:00+00:00,550846.0,712300.0,0.7733,0.9533
2024-01-06 00:00:00+00:00,572161.0,708229.0,0.8079,0.8842
2024-01-10 00:00:00+00:00,605995.0,702272.0,0.8629,0.7742
2024-01-14 00:00:00+00:00,616604.0,693618.0,0.889,0.7221
2024-01-18 00:00:00+00:00,678147.0,688769.0,0.9846,0.5308
2024-01-22 00:00:00+00:00,620801.0,686603.0,0.9042,0.6917
2024-01-26 00:00:00+00:00,683719.0,688064.0,0.9937,0.5126
2024-01-30 00:00:00+00:00,687547.0,687920.0,0.9995,0.5011
2024-02-03 00:00:00+00:00,668270.0,687562.0,0.9719,0.5561
2024-02-07 00:00:00+00:00,640781.0,687938.0,0.9315,0.6371
2024-02-11 00:00:00+00:00,558692.0,686135.0,0.8143,0.8715
2024-02-15 00:00:00+00:00,612859.0,686100.0,0.8933,0.7135
2024-02-19 00:00:00+00:00,617452.0,687428.0,0.8982,0.7036
2024-02-23 00:00:00+00:00,679759.0,684134.0,0.9936,0.5128
2024-02-27 00:00:00+00:00,674490.0,680630.0,0.991,0.518
2024-03-02 00:00:00+00:00,623680.0,675103.0,0.9238,0.6523
2024-03-06 00:00:00+00:00,681667.0,673233.0,1.0125,0.4749
2024-03-10 00:00:00+00:00,627815.0,664349.0,0.945,0.61
2024-03-14 00:00:00+00:00,663447.0,660778.0,1.004,0.4919
2024-03-18 00:00:00+00:00,673489.0,656335.0,1.0261,0.4477
2024-03-22 00:00:00+00:00,679058.0,653261.0,1.0395,0.421
2024-03-26 00:00:00+00:00,648004.0,649541.0,0.9976,0.5047
2024-03-30 00:00:00+00:00,614851.0,641883.0,0.9579,0.5842
2024-04-03 00:00:00+00:00,714141.0,643213.0,1.1103,0.2795
2024-04-07 00:00:00+00:00,652726.0,640330.0,1.0194,0.4613
2024-04-11 00:00:00+00:00,631803.0,640794.0,0.986,0.5281
2024-04-15 00:00:00+00:00,666015.0,643971.0,1.0342,0.4315
2024-04-19 00:00:00+00:00,727141.0,644907.0,1.1275,0.245
2024-04-23 00:00:00+00:00,441797.0,640562.0,0.6897,1.0
2024-04-27 00:00:00+00:00,673970.0,639591.0,1.0538,0.3925
2024-05-01 00:00:00+00:00,587665.0,640818.0,0.9171,0.6659
2024-05-05 00:00:00+00:00,429326.0,636057.0,0.675,1.0
2024-05-09 00:00:00+00:00,513026.0,632958.0,0.8105,0.879
2024-05-13 00:00:00+00:00,466123.0,627942.0,0.7423,1.0
2024-05-17 00:00:00+00:00,514199.0,622477.0,0.8261,0.8479
2024-05-21 00:00:00+00:00,508542.0,618735.0,0.8219,0.8562
2024-05-25 00:00:00+00:00,465497.0,611461.0,0.7613,0.9774
2024-05-29 00:00:00+00:00,449070.0,603512.0,0.7441,1.0
2024-06-02 00:00:00+00:00,393004.0,594336.0,0.6612,1.0
2024-06-06 00:00:00+00:00,476121.0,588848.0,0.8086,0.8829
2024-06-10 00:00:00+00:00,473053.0,585993.0,0.8073,0.8855
2024-06-14 00:00:00+00:00,475827.0,581425.0,0.8184,0.8632
2024-06-18 00:00:00+00:00,484883.0,577006.0,0.8403,0.8193
2024-06-22 00:00:00+00:00,456727.0,569572.0,0.8019,0.8962
2024-06-26 00:00:00+00:00,476277.0,562965.0,0.846,0.808
2024-06-30 00:00:00+00:00,465981.0,557708.0,0.8355,0.8289
2024-07-04 00:00:00+00:00,487582.0,551239.0,0.8845,0.731
2024-07-08 00:00:00+00:00,534832.0,548139.0,0.9757,0.5486
2024-07-12 00:00:00+00:00,486027.0,542225.0,0.8964,0.7073
2024-07-16 00:00:00+00:00,492843.0,536204.0,0.9191,0.6617
2024-07-20 00:00:00+00:00,444989.0,528401.0,0.8421,0.8157
2024-07-24 00:00:00+00:00,484767.0,522960.0,0.927,0.6461
2024-07-28 00:00:00+00:00,431944.0,516863.0,0.8357,0.8286
2024-08-01 00:00:00+00:00,550192.0,511398.0,1.0759,0.3483
2024-08-05 00:00:00+00:00,572484.0,508724.0,1.1253,0.2493
2024-08-09 00:00:00+00:00,505594.0,504517.0,1.0021,0.4957
2024-08-13 00:00:00+00:00,499256.0,498958.0,1.0006,0.4988
2024-08-17 00:00:00+00:00,468048.0,490322.0,0.9546,0.5909
2024-08-21 00:00:00+00:00,528523.0,493212.0,1.0716,0.3568
2024-08-25 00:00:00+00:00,410926.0,484444.0,0.8482,0.8035
2024-08-29 00:00:00+00:00,537264.0,482764.0,1.1129,0.2742
2024-09-02 00:00:00+00:00,497761.0,485045.0,1.0262,0.4476
2024-09-06 00:00:00+00:00,541499.0,485994.0,1.1142,0.2716
2024-09-10 00:00:00+00:00,496236.0,486998.0,1.019,0.4621
2024-09-14 00:00:00+00:00,497081.0,486428.0,1.0219,0.4562
2024-09-18 00:00:00+00:00,503606.0,486263.0,1.0357,0.4287
2024-09-22 00:00:00+00:00,439610.0,485400.0,0.9057,0.6887
2024-09-26 00:00:00+00:00,515965.0,487630.0,1.0581,0.3838
2024-09-30 00:00:00+00:00,513555.0,491648.0,1.0446,0.4109
2024-10-04 00:00:00+00:00,553982.0,494244.0,1.1209,0.2583
2024-10-08 00:00:00+00:00,556194.0,497015.0,1.1191,0.2619
2024-10-12 00:00:00+00:00,440477.0,495837.0,0.8884,0.7233
2024-10-16 00:00:00+00:00,465015.0,495175.0,0.9391,0.6218
2024-10-20 00:00:00+00:00,462770.0,495376.0,0.9342,0.6316
2024-10-24 00:00:00+00:00,453818.0,494627.0,0.9175,0.665
2024-10-28 00:00:00+00:00,535356.0,496940.0,1.0773,0.3454
2024-11-01 00:00:00+00:00,556938.0,499252.0,1.1155,0.2689
2024-11-05 00:00:00+00:00,548496.0,499707.0,1.0976,0.3047
2024-11-09 00:00:00+00:00,502341.0,500251.0,1.0042,0.4916
2024-11-13 00:00:00+00:00,636591.0,505043.0,1.2605,0.0
2024-11-17 00:00:00+00:00,518085.0,507479.0,1.0209,0.4582
2024-11-21 00:00:00+00:00,666198.0,513527.0,1.2973,0.0
2024-11-25 00:00:00+00:00,593158.0,518901.0,1.1431,0.2138
2024-11-29 00:00:00+00:00,551876.0,518957.0,1.0634,0.3731
2024-12-03 00:00:00+00:00,613585.0,520327.0,1.1792,0.1415
2024-12-07 00:00:00+00:00,523611.0,520927.0,1.0052,0.4897
2024-12-11 00:00:00+00:00,617471.0,524868.0,1.1764,0.1471
2024-12-15 00:00:00+00:00,540459.0,527282.0,1.025,0.45
2024-12-19 00:00:00+00:00,634202.0,530804.0,1.1948,0.1104
2024-12-23 00:00:00+00:00,528563.0,534725.0,0.9885,0.523
2024-12-27 00:00:00+00:00,568492.0,535766.0,1.0611,0.3778
2024-12-31 00:00:00+00:00,545227.0,537349.0,1.0147,0.4707
2025-01-04 00:00:00+00:00,514543.0,536450.0,0.9592,0.5817
2025-01-08 00:00:00+00:00,545474.0,538091.0,1.0137,0.4726
2025-01-12 00:00:00+00:00,478512.0,537472.0,0.8903,0.7194
2025-01-16 00:00:00+00:00,552617.0,539106.0,1.0251,0.4499
2025-01-20 00:00:00+00:00,611603.0,544839.0,1.1225,0.2549
2025-01-24 00:00:00+00:00,555324.0,546151.0,1.0168,0.4664
2025-01-28 00:00:00+00:00,526610.0,546586.0,0.9635,0.5731
2025-02-01 00:00:00+00:00,547939.0,546385.0,1.0028,0.4943
2025-02-05 00:00:00+00:00,549668.0,546167.0,1.0064,0.4872
2025-02-09 00:00:00+00:00,458209.0,546758.0,0.838,0.8239
2025-02-13 00:00:00+00:00,554664.0,549747.0,1.0089,0.4821
2025-02-17 00:00:00+00:00,481661.0,550376.0,0.8751,0.7497
2025-02-21 00:00:00+00:00,539520.0,553233.0,0.9752,0.5496
2025-02-25 00:00:00+00:00,593036.0,555156.0,1.0682,0.3635
2025-03-01 00:00:00+00:00,537837.0,554519.0,0.9699,0.5602
2025-03-05 00:00:00+00:00,553079.0,554672.0,0.9971,0.5057
2025-03-09 00:00:00+00:00,468931.0,553558.0,0.8471,0.8058
2025-03-13 00:00:00+00:00,548028.0,550606.0,0.9953,0.5094
2025-03-17 00:00:00+00:00,511394.0,550383.0,0.9292,0.6417
2025-03-21 00:00:00+00:00,542213.0,546250.0,0.9926,0.5148
2025-03-25 00:00:00+00:00,537123.0,544382.0,0.9867,0.5267
2025-03-29 00:00:00+00:00,491096.0,542356.0,0.9055,0.689
2025-04-02 00:00:00+00:00,561041.0,540605.0,1.0378,0.4244
2025-04-06 00:00:00+00:00,468285.0,538761.0,0.8692,0.7616
2025-04-10 00:00:00+00:00,559681.0,536834.0,1.0426,0.4149
2025-04-14 00:00:00+00:00,531419.0,536533.0,0.9905,0.5191
2025-04-18 00:00:00+00:00,515292.0,532569.0,0.9676,0.5649
2025-04-22 00:00:00+00:00,569473.0,533933.0,1.0666,0.3669
2025-04-26 00:00:00+00:00,486530.0,531201.0,0.9159,0.6682
2025-04-30 00:00:00+00:00,558028.0,531628.0,1.0497,0.4007
2025-05-04 00:00:00+00:00,446087.0,529346.0,0.8427,0.8146
2025-05-08 00:00:00+00:00,592201.0,530903.0,1.1155,0.2691
2025-05-12 00:00:00+00:00,532368.0,532699.0,0.9994,0.5012
2025-05-16 00:00:00+00:00,539053.0,532246.0,1.0128,0.4744
2025-05-20 00:00:00+00:00,536030.0,529727.0,1.0119,0.4762
2025-05-24 00:00:00+00:00,500617.0,527904.0,0.9483,0.6034
2025-05-28 00:00:00+00:00,546095.0,528553.0,1.0332,0.4336
2025-06-01 00:00:00+00:00,452800.0,525382.0,0.8618,0.7763
2025-06-05 00:00:00+00:00,562558.0,525812.0,1.0699,0.3602
2025-06-09 00:00:00+00:00,506842.0,527433.0,0.961,0.5781
2025-06-13 00:00:00+00:00,567837.0,527872.0,1.0757,0.3486
2025-06-17 00:00:00+00:00,518441.0,529098.0,0.9799,0.5403
2025-06-21 00:00:00+00:00,455627.0,526301.0,0.8657,0.7686
2025-06-25 00:00:00+00:00,516000.0,523734.0,0.9852,0.5295
2025-06-29 00:00:00+00:00,442209.0,520546.0,0.8495,0.801
2025-07-03 00:00:00+00:00,571346.0,521155.0,1.0963,0.3074
2025-07-07 00:00:00+00:00,493343.0,521969.0,0.9452,0.6097
2025-07-11 00:00:00+00:00,626638.0,524589.0,1.1945,0.1109
2025-07-15 00:00:00+00:00,560371.0,526221.0,1.0649,0.3702
2025-07-19 00:00:00+00:00,477264.0,524056.0,0.9107,0.6786
2025-07-23 00:00:00+00:00,535701.0,524009.0,1.0223,0.4554
2025-07-27 00:00:00+00:00,457112.0,522876.0,0.8742,0.7515
2025-07-31 00:00:00+00:00,584264.0,523650.0,1.1158,0.2685
2025-08-04 00:00:00+00:00,542397.0,526121.0,1.0309,0.4381
2025-08-08 00:00:00+00:00,749938.0,532463.0,1.4084,0.0
2025-08-12 00:00:00+00:00,543783.0,532875.0,1.0205,0.4591
2025-08-16 00:00:00+00:00,475351.0,531543.0,0.8943,0.7114
2025-08-20 00:00:00+00:00,534876.0,530390.0,1.0085,0.4831
2025-08-24 00:00:00+00:00,443678.0,528962.0,0.8388,0.8225
2025-08-28 00:00:00+00:00,547915.0,528625.0,1.0365,0.427
2025-09-01 00:00:00+00:00,521197.0,531128.0,0.9813,0.5374
2025-09-05 00:00:00+00:00,587857.0,530984.0,1.1071,0.2858
2025-09-09 00:00:00+00:00,549610.0,531558.0,1.034,0.4321
2025-09-13 00:00:00+00:00,526152.0,531128.0,0.9906,0.5187
2025-09-17 00:00:00+00:00,517428.0,530508.0,0.9753,0.5493
2025-09-21 00:00:00+00:00,467555.0,529406.0,0.8832,0.7337
2025-09-25 00:00:00+00:00,542099.0,529273.0,1.0242,0.4515
2025-09-29 00:00:00+00:00,521335.0,531557.0,0.9808,0.5385
2025-10-03 00:00:00+00:00,595427.0,532653.0,1.1179,0.2643
2025-10-07 00:00:00+00:00,561921.0,534489.0,1.0513,0.3974
2025-10-11 00:00:00+00:00,546781.0,533787.0,1.0243,0.4513
2025-10-15 00:00:00+00:00,542831.0,534600.0,1.0154,0.4692
2025-10-19 00:00:00+00:00,443995.0,534212.0,0.8311,0.8378
2025-10-23 00:00:00+00:00,527286.0,534589.0,0.9863,0.5273
2025-10-27 00:00:00+00:00,522563.0,537267.0,0.9726,0.5547
2025-10-31 00:00:00+00:00,572374.0,537301.0,1.0653,0.3694
2025-11-04 00:00:00+00:00,582796.0,540283.0,1.0787,0.3426
2025-11-08 00:00:00+00:00,470481.0,535078.0,0.8793,0.7414
2025-11-12 00:00:00+00:00,504920.0,533230.0,0.9469,0.6062
2025-11-19 00:00:00+00:00,535320.0,535165.0,1.0003,0.4994
2025-11-23 00:00:00+00:00,442816.0,532069.0,0.8323,0.8355
2025-11-27 00:00:00+00:00,525809.0,534358.0,0.984,0.532
2025-12-01 00:00:00+00:00,557926.0,533481.0,1.0458,0.4084
2025-12-05 00:00:00+00:00,534245.0,533209.0,1.0019,0.4961
2025-12-09 00:00:00+00:00,507794.0,525137.0,0.967,0.5661
2025-12-13 00:00:00+00:00,463369.0,522457.0,0.8869,0.7262
2025-12-17 00:00:00+00:00,511367.0,523657.0,0.9765,0.5469
2025-12-21 00:00:00+00:00,436144.0,520366.0,0.8381,0.8237
2025-12-25 00:00:00+00:00,431619.0,519964.0,0.8301,0.8398
2025-12-29 00:00:00+00:00,516338.0,518912.0,0.995,0.5099
2026-01-02 00:00:00+00:00,518434.0,518820.0,0.9993,0.5015
2026-01-06 00:00:00+00:00,517888.0,516487.0,1.0027,0.4946
2026-01-10 00:00:00+00:00,451552.0,513219.0,0.8798,0.7403
2026-01-14 00:00:00+00:00,501548.0,512399.0,0.9788,0.5424
2026-01-18 00:00:00+00:00,411852.0,508880.0,0.8093,0.8813
2026-01-22 00:00:00+00:00,478520.0,509245.0,0.9397,0.6207
2026-01-26 00:00:00+00:00,465362.0,506687.0,0.9184,0.6631
2026-01-30 00:00:00+00:00,580888.0,508672.0,1.142,0.2161
2026-02-03 00:00:00+00:00,550746.0,507183.0,1.0859,0.3282
2026-02-07 00:00:00+00:00,481546.0,504504.0,0.9545,0.591
2026-02-11 00:00:00+00:00,490231.0,502619.0,0.9754,0.5493
2026-02-15 00:00:00+00:00,399280.0,497834.0,0.802,0.8959
2026-02-19 00:00:00+00:00,473222.0,498808.0,0.9487,0.6026
2026-02-23 00:00:00+00:00,458764.0,496524.0,0.924,0.6521
2026-02-27 00:00:00+00:00,549158.0,497410.0,1.104,0.2919
2026-03-03 00:00:00+00:00,504537.0,495149.0,1.019,0.4621
2026-03-07 00:00:00+00:00,458399.0,491002.0,0.9336,0.6328
2026-03-11 00:00:00+00:00,475423.0,491167.0,0.9679,0.5641
2026-03-15 00:00:00+00:00,406808.0,487897.0,0.8338,0.8324
2026-03-19 00:00:00+00:00,486162.0,486258.0,0.9998,0.5004
2026-03-23 00:00:00+00:00,476303.0,487374.0,0.9773,0.5454
2026-03-27 00:00:00+00:00,507433.0,486762.0,1.0425,0.4151
2026-03-31 00:00:00+00:00,485131.0,484335.0,1.0016,0.4967
2026-04-04 00:00:00+00:00,430348.0,480872.0,0.8949,0.7101
2026-04-08 00:00:00+00:00,489051.0,480247.0,1.0183,0.4633
2026-04-12 00:00:00+00:00,395725.0,477993.0,0.8279,0.8442
2026-04-17 00:00:00+00:00,521678.0,478336.0,1.0906,0.3188
2026-04-21 00:00:00+00:00,478903.0,479762.0,0.9982,0.5036
2026-04-25 00:00:00+00:00,428848.0,479669.0,0.894,0.7119
2026-04-29 00:00:00+00:00,482542.0,478543.0,1.0084,0.4833
2026-05-03 00:00:00+00:00,402346.0,474673.0,0.8476,0.8047
2026-05-07 00:00:00+00:00,497326.0,473988.0,1.0492,0.4015
2026-05-11 00:00:00+00:00,457665.0,474192.0,0.9651,0.5697
2026-05-15 00:00:00+00:00,525031.0,474974.0,1.1054,0.2892
2026-05-19 00:00:00+00:00,469682.0,476902.0,0.9849,0.5303
2026-05-23 00:00:00+00:00,439350.0,475596.0,0.9238,0.6524
2026-05-27 00:00:00+00:00,474906.0,475914.0,0.9979,0.5042
2026-05-31 00:00:00+00:00,403295.0,469995.0,0.8581,0.7838
2026-06-04 00:00:00+00:00,538439.0,469584.0,1.1466,0.2067
2026-06-08 00:00:00+00:00,457079.0,468769.0,0.9751,0.5499
2026-06-12 00:00:00+00:00,515594.0,469614.0,1.0979,0.3042
2026-06-16 00:00:00+00:00,477480.0,472221.0,1.0111,0.4777
2026-06-20 00:00:00+00:00,409924.0,470111.0,0.872,0.7561
2026-06-24 00:00:00+00:00,488035.0,471087.0,1.036,0.428
2026-06-28 00:00:00+00:00,416739.0,466673.0,0.893,0.714
2026-07-02 00:00:00+00:00,527254.0,467430.0,1.128,0.244
2026-07-06 00:00:00+00:00,453433.0,467264.0,0.9704,0.5592
2026-07-10 00:00:00+00:00,511711.0,468474.0,1.0923,0.3154
2026-07-14 00:00:00+00:00,458571.0,470199.0,0.9753,0.5495
2026-07-18 00:00:00+00:00,444410.0,468808.0,0.948,0.6041
2026-07-22 00:00:00+00:00,467778.0,468524.0,0.9984,0.5032
2026-07-26 00:00:00+00:00,439204.0,466249.0,0.942,0.616
2026-07-30 00:00:00+00:00,497475.0,466661.0,1.066,0.3679
2026-08-03 00:00:00+00:00,523906.0,469779.0,1.1152,0.2696
2026-08-07 00:00:00+00:00,534028.0,471279.0,1.1331,0.2337
2026-08-11 00:00:00+00:00,467215.0,473662.0,0.9864,0.5272
2026-08-15 00:00:00+00:00,445251.0,471114.0,0.9451,0.6098
