symbol,date,close,rsi14,regime
BTCUSDT,2016-03-02,423.99,54.26,sideways
BTCUSDT,2016-03-03,421.65,52.7,sideways
BTCUSDT,2016-03-04,410.94,46.17,sideways
BTCUSDT,2016-03-05,400.57,40.88,sideways
BTCUSDT,2016-03-06,407.71,45.51,sideways
BTCUSDT,2016-03-07,414.32,49.45,sideways
BTCUSDT,2016-03-08,413.97,49.25,sideways
BTCUSDT,2016-03-09,414.86,49.81,sideways
BTCUSDT,2016-03-10,417.13,51.3,sideways
BTCUSDT,2016-03-11,421.69,54.24,bull
BTCUSDT,2016-03-12,411.62,47.44,bull
BTCUSDT,2016-03-13,414.07,49.1,bull
BTCUSDT,2016-03-14,416.44,50.74,bull
BTCUSDT,2016-03-15,416.83,51.02,bull
BTCUSDT,2016-03-16,417.01,51.16,bull
BTCUSDT,2016-03-17,420.62,53.95,bull
BTCUSDT,2016-03-18,409.55,45.39,sideways
BTCUSDT,2016-03-19,410.44,46.13,sideways
BTCUSDT,2016-03-20,413.76,48.91,sideways
BTCUSDT,2016-03-21,413.31,48.54,sideways
BTCUSDT,2016-03-22,418.09,52.6,bull
BTCUSDT,2016-03-23,418.04,52.55,bull
BTCUSDT,2016-03-24,416.39,50.95,sideways
BTCUSDT,2016-03-25,417.18,51.7,bull
BTCUSDT,2016-03-26,417.95,52.48,bull
BTCUSDT,2016-03-27,426.77,60.32,bull
BTCUSDT,2016-03-28,424.23,57.39,bull
BTCUSDT,2016-03-29,416.52,49.5,sideways
BTCUSDT,2016-03-30,414.82,47.94,sideways
BTCUSDT,2016-03-31,416.73,49.86,bull
BTCUSDT,2016-04-01,417.96,51.11,bull
BTCUSDT,2016-04-02,420.87,54.03,bull
BTCUSDT,2016-04-03,420.9,54.06,sideways
BTCUSDT,2016-04-04,421.44,54.64,sideways
BTCUSDT,2016-04-05,424.03,57.42,bull
BTCUSDT,2016-04-06,423.41,56.53,bull
BTCUSDT,2016-04-07,422.74,55.52,bull
BTCUSDT,2016-04-08,420.35,51.96,bull
BTCUSDT,2016-04-09,419.41,50.59,sideways
BTCUSDT,2016-04-10,421.56,53.61,bull
BTCUSDT,2016-04-11,422.48,54.88,bull
BTCUSDT,2016-04-12,425.19,58.48,bull
BTCUSDT,2016-04-13,423.73,55.9,bull
BTCUSDT,2016-04-14,424.28,56.67,bull
BTCUSDT,2016-04-15,429.71,63.52,bull
BTCUSDT,2016-04-16,430.57,64.48,bull
BTCUSDT,2016-04-17,427.4,58.39,bull
BTCUSDT,2016-04-18,428.59,59.92,bull
BTCUSDT,2016-04-19,435.51,67.42,bull
BTCUSDT,2016-04-20,441.39,72.18,bull
BTCUSDT,2016-04-21,449.42,77.1,bull
BTCUSDT,2016-04-22,445.74,70.9,bull
BTCUSDT,2016-04-23,450.28,73.71,bull
BTCUSDT,2016-04-24,458.55,77.89,bull
BTCUSDT,2016-04-25,461.43,79.13,bull
BTCUSDT,2016-04-26,466.09,80.99,bull
BTCUSDT,2016-04-27,444.69,56.18,bull
BTCUSDT,2016-04-28,449.01,58.92,sideways
BTCUSDT,2016-04-29,455.1,62.47,bull
BTCUSDT,2016-04-30,448.32,56.6,sideways
BTCUSDT,2016-05-01,451.88,58.79,sideways
BTCUSDT,2016-05-02,444.67,52.96,sideways
BTCUSDT,2016-05-03,450.3,56.58,sideways
BTCUSDT,2016-05-04,446.72,53.75,bull
BTCUSDT,2016-05-05,447.98,54.61,sideways
BTCUSDT,2016-05-06,459.6,61.7,bull
BTCUSDT,2016-05-07,458.54,60.76,bull
BTCUSDT,2016-05-08,458.55,60.77,bull
BTCUSDT,2016-05-09,460.48,61.98,bull
BTCUSDT,2016-05-10,450.89,53.19,bull
BTCUSDT,2016-05-11,452.73,54.52,bull
BTCUSDT,2016-05-12,454.77,56.01,bull
BTCUSDT,2016-05-13,455.67,56.69,sideways
BTCUSDT,2016-05-14,455.67,56.69,sideways
BTCUSDT,2016-05-15,457.57,58.26,sideways
BTCUSDT,2016-05-16,454.16,54.45,sideways
BTCUSDT,2016-05-17,453.78,54.02,bull
BTCUSDT,2016-05-18,454.62,54.86,bull
BTCUSDT,2016-05-19,438.71,39.98,sideways
BTCUSDT,2016-05-20,442.68,44.05,sideways
BTCUSDT,2016-05-21,443.19,44.57,sideways
BTCUSDT,2016-05-22,439.32,41.42,sideways
BTCUSDT,2016-05-23,444.15,46.51,sideways
BTCUSDT,2016-05-24,445.98,48.34,sideways
BTCUSDT,2016-05-25,449.6,51.85,sideways
BTCUSDT,2016-05-26,453.38,55.27,bull
BTCUSDT,2016-05-27,473.46,68.19,bull
BTCUSDT,2016-05-28,530.04,83.04,bull
BTCUSDT,2016-05-29,526.23,80.33,bull
BTCUSDT,2016-05-30,533.86,81.62,bull
BTCUSDT,2016-05-31,531.39,79.78,bull
BTCUSDT,2016-06-01,536.92,80.82,bull
BTCUSDT,2016-06-02,537.97,81.02,bull
BTCUSDT,2016-06-03,569.19,85.77,bull
BTCUSDT,2016-06-04,572.73,86.19,bull
BTCUSDT,2016-06-05,574.98,86.46,bull
BTCUSDT,2016-06-06,585.54,87.7,bull
BTCUSDT,2016-06-07,576.6,80.96,bull
BTCUSDT,2016-06-08,581.65,81.81,bull
BTCUSDT,2016-06-09,574.63,76.69,bull
BTCUSDT,2016-06-10,577.47,77.31,bull
BTCUSDT,2016-06-11,606.73,82.47,bull
BTCUSDT,2016-06-12,672.78,88.72,bull
BTCUSDT,2016-06-13,704.38,90.47,bull
BTCUSDT,2016-06-14,685.56,82.28,bull
BTCUSDT,2016-06-15,694.47,83.07,bull
BTCUSDT,2016-06-16,766.31,87.75,bull
BTCUSDT,2016-06-17,748.91,81.84,bull
BTCUSDT,2016-06-18,756.23,82.38,bull
BTCUSDT,2016-06-19,763.78,82.94,bull
BTCUSDT,2016-06-20,737.23,74.01,bull
BTCUSDT,2016-06-21,666.65,56.58,bear
BTCUSDT,2016-06-22,596.12,45.14,bear
BTCUSDT,2016-06-23,623.98,49.49,bear
BTCUSDT,2016-06-24,665.3,55.16,bear
BTCUSDT,2016-06-25,665.12,55.13,bear
BTCUSDT,2016-06-26,629.37,49.55,bear
BTCUSDT,2016-06-27,655.28,53.24,bear
BTCUSDT,2016-06-28,647.0,51.94,bear
BTCUSDT,2016-06-29,639.89,50.78,bull
BTCUSDT,2016-06-30,673.34,55.76,bull
BTCUSDT,2016-07-01,676.3,56.18,bull
BTCUSDT,2016-07-02,703.7,59.99,bull
BTCUSDT,2016-07-03,658.66,51.99,bull
BTCUSDT,2016-07-04,683.66,55.54,bull
BTCUSDT,2016-07-05,670.63,53.33,bull
BTCUSDT,2016-07-06,677.33,54.33,bull
BTCUSDT,2016-07-07,640.56,48.19,bear
BTCUSDT,2016-07-08,666.52,52.29,bear
BTCUSDT,2016-07-09,650.96,49.75,bear
BTCUSDT,2016-07-10,649.36,49.48,bear
BTCUSDT,2016-07-11,647.66,49.18,bear
BTCUSDT,2016-07-12,664.55,52.29,bear
BTCUSDT,2016-07-13,654.47,50.31,bear
BTCUSDT,2016-07-14,658.08,51.03,bull
BTCUSDT,2016-07-15,663.26,52.09,sideways
BTCUSDT,2016-07-16,660.77,51.51,bull
BTCUSDT,2016-07-17,679.46,55.51,bull
BTCUSDT,2016-07-18,673.11,53.89,bull
BTCUSDT,2016-07-19,672.86,53.82,bull
BTCUSDT,2016-07-20,665.68,51.83,bull
BTCUSDT,2016-07-21,665.01,51.64,bull
BTCUSDT,2016-07-22,650.62,47.57,sideways
BTCUSDT,2016-07-23,655.56,49.05,sideways
BTCUSDT,2016-07-24,661.28,50.79,sideways
BTCUSDT,2016-07-25,654.1,48.55,sideways
BTCUSDT,2016-07-26,651.78,47.82,sideways
BTCUSDT,2016-07-27,654.35,48.74,sideways
BTCUSDT,2016-07-28,655.03,49.0,sideways
BTCUSDT,2016-07-29,656.99,49.78,bull
BTCUSDT,2016-07-30,655.05,48.98,sideways
BTCUSDT,2016-07-31,624.68,38.53,sideways
BTCUSDT,2016-08-01,606.27,33.82,sideways
BTCUSDT,2016-08-02,547.47,23.81,bear
BTCUSDT,2016-08-03,566.35,30.88,bear
BTCUSDT,2016-08-04,578.29,34.99,bear
BTCUSDT,2016-08-05,575.04,34.39,bear
BTCUSDT,2016-08-06,587.78,38.82,bear
BTCUSDT,2016-08-07,592.69,40.49,sideways
BTCUSDT,2016-08-08,591.05,40.09,sideways
BTCUSDT,2016-08-09,587.8,39.28,bull
BTCUSDT,2016-08-10,592.1,40.99,bull
BTCUSDT,2016-08-11,589.12,40.14,bull
BTCUSDT,2016-08-12,587.56,39.68,bull
BTCUSDT,2016-08-13,585.59,39.08,sideways
BTCUSDT,2016-08-14,570.47,34.68,sideways
BTCUSDT,2016-08-15,567.24,33.81,sideways
BTCUSDT,2016-08-16,577.44,39.04,sideways
BTCUSDT,2016-08-17,573.22,37.71,sideways
BTCUSDT,2016-08-18,574.32,38.3,sideways
BTCUSDT,2016-08-19,575.63,39.04,sideways
BTCUSDT,2016-08-20,581.7,42.47,sideways
BTCUSDT,2016-08-21,581.31,42.31,bull
BTCUSDT,2016-08-22,586.75,45.49,bull
BTCUSDT,2016-08-23,583.41,43.89,bull
BTCUSDT,2016-08-24,580.18,42.34,bull
BTCUSDT,2016-08-25,577.76,41.17,bull
BTCUSDT,2016-08-26,579.65,42.51,bull
BTCUSDT,2016-08-27,569.95,37.75,sideways
BTCUSDT,2016-08-28,573.91,40.67,sideways
BTCUSDT,2016-08-29,574.11,40.82,sideways
BTCUSDT,2016-08-30,577.5,43.45,sideways
BTCUSDT,2016-08-31,575.47,42.24,sideways
BTCUSDT,2016-09-01,572.3,40.35,sideways
BTCUSDT,2016-09-02,575.54,43.14,sideways
BTCUSDT,2016-09-03,598.21,57.99,bull
BTCUSDT,2016-09-04,608.63,62.8,bull
BTCUSDT,2016-09-05,606.59,61.32,bull
BTCUSDT,2016-09-06,610.44,63.08,bull
BTCUSDT,2016-09-07,614.54,64.92,bull
BTCUSDT,2016-09-08,626.32,69.6,bull
BTCUSDT,2016-09-09,622.86,66.79,bull
BTCUSDT,2016-09-10,623.51,67.06,bull
BTCUSDT,2016-09-11,606.72,54.69,sideways
BTCUSDT,2016-09-12,608.24,55.49,bull
BTCUSDT,2016-09-13,609.24,56.04,sideways
BTCUSDT,2016-09-14,610.68,56.87,sideways
BTCUSDT,2016-09-15,607.16,54.18,sideways
BTCUSDT,2016-09-16,606.97,54.04,sideways
BTCUSDT,2016-09-17,605.98,53.22,sideways
BTCUSDT,2016-09-18,609.87,56.03,bull
BTCUSDT,2016-09-19,609.23,55.43,bull
BTCUSDT,2016-09-20,608.31,54.55,sideways
BTCUSDT,2016-09-21,597.15,45.09,sideways
BTCUSDT,2016-09-22,596.3,44.46,sideways
BTCUSDT,2016-09-23,602.84,50.24,sideways
BTCUSDT,2016-09-24,602.62,50.06,sideways
BTCUSDT,2016-09-25,600.83,48.45,sideways
BTCUSDT,2016-09-26,608.04,54.72,sideways
BTCUSDT,2016-09-27,606.17,52.92,sideways
BTCUSDT,2016-09-28,604.73,51.52,bull
BTCUSDT,2016-09-29,605.69,52.43,bull
BTCUSDT,2016-09-30,609.73,56.14,bull
BTCUSDT,2016-10-01,613.98,59.69,bull
BTCUSDT,2016-10-02,610.89,56.13,bull
BTCUSDT,2016-10-03,612.13,57.23,bull
BTCUSDT,2016-10-04,610.2,54.92,bull
BTCUSDT,2016-10-05,612.51,57.15,bull
BTCUSDT,2016-10-06,613.02,57.65,bull
BTCUSDT,2016-10-07,617.12,61.53,bull
BTCUSDT,2016-10-08,619.11,63.28,bull
BTCUSDT,2016-10-09,616.75,59.8,bull
BTCUSDT,2016-10-10,618.99,61.95,bull
BTCUSDT,2016-10-11,641.07,75.71,bull
BTCUSDT,2016-10-12,636.19,69.71,bull
BTCUSDT,2016-10-13,636.79,70.02,bull
BTCUSDT,2016-10-14,640.38,71.9,bull
BTCUSDT,2016-10-15,638.65,69.63,bull
BTCUSDT,2016-10-16,641.63,71.31,bull
BTCUSDT,2016-10-17,639.19,68.0,bull
BTCUSDT,2016-10-18,637.96,66.33,sideways
BTCUSDT,2016-10-19,630.52,57.17,sideways
BTCUSDT,2016-10-20,630.86,57.45,sideways
BTCUSDT,2016-10-21,632.83,59.17,sideways
BTCUSDT,2016-10-22,657.29,73.5,bull
BTCUSDT,2016-10-23,657.07,73.25,bull
BTCUSDT,2016-10-24,653.76,69.44,bull
BTCUSDT,2016-10-25,657.59,71.3,bull
BTCUSDT,2016-10-26,678.3,78.81,bull
BTCUSDT,2016-10-27,688.31,81.35,bull
BTCUSDT,2016-10-28,689.65,81.67,bull
BTCUSDT,2016-10-29,714.48,86.31,bull
BTCUSDT,2016-10-30,701.86,75.81,bull
BTCUSDT,2016-10-31,700.97,75.11,bull
BTCUSDT,2016-11-01,729.79,81.14,bull
BTCUSDT,2016-11-02,740.83,82.85,bull
BTCUSDT,2016-11-03,688.7,56.68,bull
BTCUSDT,2016-11-04,703.23,60.43,bull
BTCUSDT,2016-11-05,703.42,60.48,sideways
BTCUSDT,2016-11-06,711.52,62.57,bull
BTCUSDT,2016-11-07,703.13,59.08,bull
BTCUSDT,2016-11-08,709.85,60.96,sideways
BTCUSDT,2016-11-09,723.27,64.47,sideways
BTCUSDT,2016-11-10,715.53,61.06,bull
BTCUSDT,2016-11-11,716.41,61.31,bull
BTCUSDT,2016-11-12,705.05,56.28,bull
BTCUSDT,2016-11-13,702.03,54.99,sideways
BTCUSDT,2016-11-14,705.02,56.06,bull
BTCUSDT,2016-11-15,711.62,58.42,bull
BTCUSDT,2016-11-16,744.2,67.66,bull
BTCUSDT,2016-11-17,740.98,66.1,bull
BTCUSDT,2016-11-18,751.59,68.67,bull
BTCUSDT,2016-11-19,751.62,68.67,bull
BTCUSDT,2016-11-20,731.03,58.67,bull
BTCUSDT,2016-11-21,739.25,61.11,bull
BTCUSDT,2016-11-22,751.35,64.43,bull
BTCUSDT,2016-11-23,744.59,61.28,bull
BTCUSDT,2016-11-24,740.29,59.29,sideways
BTCUSDT,2016-11-25,741.65,59.74,sideways
BTCUSDT,2016-11-26,735.38,56.67,sideways
BTCUSDT,2016-11-27,732.03,55.04,bull
BTCUSDT,2016-11-28,735.81,56.56,sideways
BTCUSDT,2016-11-29,735.6,56.44,sideways
BTCUSDT,2016-11-30,745.69,60.55,bull
BTCUSDT,2016-12-01,756.77,64.52,bull
BTCUSDT,2016-12-02,777.94,70.59,bull
BTCUSDT,2016-12-03,771.16,66.65,bull
BTCUSDT,2016-12-04,773.87,67.44,bull
BTCUSDT,2016-12-05,758.7,59.08,bull
BTCUSDT,2016-12-06,764.22,60.98,bull
BTCUSDT,2016-12-07,768.13,62.31,bull
BTCUSDT,2016-12-08,770.81,63.23,bull
BTCUSDT,2016-12-09,772.79,63.94,sideways
BTCUSDT,2016-12-10,774.65,64.62,bull
BTCUSDT,2016-12-11,769.73,61.3,sideways
BTCUSDT,2016-12-12,780.09,65.34,bull
BTCUSDT,2016-12-13,780.56,65.52,bull
BTCUSDT,2016-12-14,781.48,65.88,bull
BTCUSDT,2016-12-15,778.09,63.23,bull
BTCUSDT,2016-12-16,784.91,66.18,bull
BTCUSDT,2016-12-17,790.83,68.54,bull
BTCUSDT,2016-12-18,790.53,68.28,bull
BTCUSDT,2016-12-19,792.71,69.2,bull
BTCUSDT,2016-12-20,800.88,72.41,bull
BTCUSDT,2016-12-21,834.28,81.09,bull
BTCUSDT,2016-12-22,864.54,85.53,bull
BTCUSDT,2016-12-23,921.98,90.23,bull
BTCUSDT,2016-12-24,898.82,79.08,bull
BTCUSDT,2016-12-25,896.18,77.9,bull
BTCUSDT,2016-12-26,907.61,79.34,bull
BTCUSDT,2016-12-27,933.2,82.14,bull
BTCUSDT,2016-12-28,975.92,85.64,bull
BTCUSDT,2016-12-29,973.5,84.63,bull
BTCUSDT,2016-12-30,961.24,79.5,bull
BTCUSDT,2016-12-31,963.74,79.77,bull
BTCUSDT,2017-01-01,998.33,83.08,bull
BTCUSDT,2017-01-02,1021.75,84.89,bull
BTCUSDT,2017-01-03,1043.84,86.36,bull
BTCUSDT,2017-01-04,1154.73,91.08,bull
BTCUSDT,2017-01-05,1013.38,61.77,bull
BTCUSDT,2017-01-06,902.2,48.54,bear
BTCUSDT,2017-01-07,908.59,49.21,bear
BTCUSDT,2017-01-08,911.2,49.51,bear
BTCUSDT,2017-01-09,902.83,48.55,bear
BTCUSDT,2017-01-10,907.68,49.16,bear
BTCUSDT,2017-01-11,777.76,36.56,bear
BTCUSDT,2017-01-12,804.83,40.01,bear
BTCUSDT,2017-01-13,823.98,42.4,bear
BTCUSDT,2017-01-14,818.41,41.88,bear
BTCUSDT,2017-01-15,821.8,42.34,bear
BTCUSDT,2017-01-16,831.53,43.73,bear
BTCUSDT,2017-01-17,907.94,53.27,bull
BTCUSDT,2017-01-18,886.62,50.69,bull
BTCUSDT,2017-01-19,899.07,52.15,bull
BTCUSDT,2017-01-20,895.03,51.61,bull
BTCUSDT,2017-01-21,921.79,54.91,bull
BTCUSDT,2017-01-22,924.67,55.26,bull
BTCUSDT,2017-01-23,921.01,54.67,bull
BTCUSDT,2017-01-24,892.69,50.24,bear
BTCUSDT,2017-01-25,901.54,51.56,bull
BTCUSDT,2017-01-26,917.59,53.95,bull
BTCUSDT,2017-01-27,919.75,54.28,bull
BTCUSDT,2017-01-28,921.59,54.57,bear
BTCUSDT,2017-01-29,919.5,54.14,bear
BTCUSDT,2017-01-30,920.38,54.31,bear
BTCUSDT,2017-01-31,970.4,62.46,bull
BTCUSDT,2017-02-01,989.02,64.97,bull
BTCUSDT,2017-02-02,1011.8,67.8,bull
BTCUSDT,2017-02-03,1029.91,69.88,bull
BTCUSDT,2017-02-04,1042.9,71.32,bull
BTCUSDT,2017-02-05,1027.34,67.19,bull
BTCUSDT,2017-02-06,1038.15,68.55,bull
BTCUSDT,2017-02-07,1061.35,71.3,bull
BTCUSDT,2017-02-08,1063.07,71.5,bull
BTCUSDT,2017-02-09,994.38,55.07,sideways
BTCUSDT,2017-02-10,988.67,53.96,sideways
BTCUSDT,2017-02-11,1004.45,56.56,sideways
BTCUSDT,2017-02-12,999.18,55.44,sideways
BTCUSDT,2017-02-13,990.64,53.57,sideways
BTCUSDT,2017-02-14,1004.55,56.16,sideways
BTCUSDT,2017-02-15,1007.48,56.7,sideways
BTCUSDT,2017-02-16,1027.44,60.34,bull
BTCUSDT,2017-02-17,1046.21,63.44,bull
BTCUSDT,2017-02-18,1054.42,64.75,bull
BTCUSDT,2017-02-19,1047.87,62.82,bull
BTCUSDT,2017-02-20,1079.98,67.86,bull
BTCUSDT,2017-02-21,1115.3,72.3,bull
BTCUSDT,2017-02-22,1117.44,72.55,bull
BTCUSDT,2017-02-23,1166.72,77.53,bull
BTCUSDT,2017-02-24,1173.68,78.13,bull
BTCUSDT,2017-02-25,1143.84,69.51,bull
BTCUSDT,2017-02-26,1165.2,71.9,bull
BTCUSDT,2017-02-27,1179.97,73.45,bull
BTCUSDT,2017-02-28,1179.97,73.45,bull
BTCUSDT,2017-03-01,1222.5,77.58,bull
BTCUSDT,2017-03-02,1251.01,79.84,bull
BTCUSDT,2017-03-03,1274.99,81.53,bull
BTCUSDT,2017-03-04,1255.15,75.87,bull
BTCUSDT,2017-03-05,1267.12,76.91,bull
BTCUSDT,2017-03-06,1272.83,77.41,bull
BTCUSDT,2017-03-07,1223.54,64.42,bull
BTCUSDT,2017-03-08,1150.0,50.73,sideways
BTCUSDT,2017-03-09,1188.49,56.0,sideways
BTCUSDT,2017-03-10,1116.72,46.1,bear
BTCUSDT,2017-03-11,1175.83,53.41,bear
BTCUSDT,2017-03-12,1221.38,58.12,bear
BTCUSDT,2017-03-13,1231.92,59.15,bear
BTCUSDT,2017-03-14,1240.0,59.96,bull
BTCUSDT,2017-03-15,1249.61,60.95,bull
BTCUSDT,2017-03-16,1187.81,52.01,bear
BTCUSDT,2017-03-17,1100.23,42.49,bear
BTCUSDT,2017-03-18,973.82,33.08,bear
BTCUSDT,2017-03-19,1036.74,40.18,bear
BTCUSDT,2017-03-20,1054.23,42.02,bear
BTCUSDT,2017-03-21,1120.54,48.5,bear
BTCUSDT,2017-03-22,1049.14,42.94,bear
BTCUSDT,2017-03-23,1038.59,42.17,bear
BTCUSDT,2017-03-24,937.52,35.59,bear
BTCUSDT,2017-03-25,972.78,39.16,bear
BTCUSDT,2017-03-26,966.72,38.76,bear
BTCUSDT,2017-03-27,1045.77,46.4,bear
BTCUSDT,2017-03-28,1047.15,46.52,bear
BTCUSDT,2017-03-29,1039.97,45.92,bear
BTCUSDT,2017-03-30,1026.43,44.74,bear
BTCUSDT,2017-03-31,1071.79,49.42,bull
BTCUSDT,2017-04-01,1080.5,50.29,bull
BTCUSDT,2017-04-02,1102.17,52.47,bull
BTCUSDT,2017-04-03,1143.81,56.44,bull
BTCUSDT,2017-04-04,1133.25,55.18,bull
BTCUSDT,2017-04-05,1124.78,54.14,bull
BTCUSDT,2017-04-06,1182.68,59.74,bull
BTCUSDT,2017-04-07,1176.9,58.97,bull
BTCUSDT,2017-04-08,1175.95,58.83,bull
BTCUSDT,2017-04-09,1187.87,60.07,bull
BTCUSDT,2017-04-10,1187.13,59.95,bull
BTCUSDT,2017-04-11,1205.01,61.93,bull
BTCUSDT,2017-04-12,1200.37,61.08,bull
BTCUSDT,2017-04-13,1169.28,55.61,sideways
BTCUSDT,2017-04-14,1167.54,55.31,sideways
BTCUSDT,2017-04-15,1172.52,56.04,sideways
BTCUSDT,2017-04-16,1182.94,57.6,sideways
BTCUSDT,2017-04-17,1193.91,59.23,bull
BTCUSDT,2017-04-18,1211.67,61.8,bull
BTCUSDT,2017-04-19,1210.29,61.48,bull
BTCUSDT,2017-04-20,1229.08,64.23,bull
BTCUSDT,2017-04-21,1222.05,62.43,bull
BTCUSDT,2017-04-22,1231.71,63.93,bull
BTCUSDT,2017-04-23,1207.21,57.66,bull
BTCUSDT,2017-04-24,1250.15,64.27,bull
BTCUSDT,2017-04-25,1265.49,66.29,bull
BTCUSDT,2017-04-26,1281.08,68.26,bull
BTCUSDT,2017-04-27,1317.73,72.35,bull
BTCUSDT,2017-04-28,1316.48,72.01,bull
BTCUSDT,2017-04-29,1321.79,72.6,bull
BTCUSDT,2017-04-30,1347.89,75.35,bull
BTCUSDT,2017-05-01,1421.6,81.11,bull
BTCUSDT,2017-05-02,1452.82,82.93,bull
BTCUSDT,2017-05-03,1490.09,84.82,bull
BTCUSDT,2017-05-04,1537.67,86.81,bull
BTCUSDT,2017-05-05,1555.45,87.48,bull
BTCUSDT,2017-05-06,1578.8,88.31,bull
BTCUSDT,2017-05-07,1596.71,88.92,bull
BTCUSDT,2017-05-08,1723.35,92.06,bull
BTCUSDT,2017-05-09,1755.36,92.63,bull
BTCUSDT,2017-05-10,1787.13,93.16,bull
BTCUSDT,2017-05-11,1848.57,94.04,bull
BTCUSDT,2017-05-12,1724.24,73.39,bull
BTCUSDT,2017-05-13,1804.91,76.93,bull
BTCUSDT,2017-05-14,1808.91,77.09,bull
BTCUSDT,2017-05-15,1738.43,67.99,bull
BTCUSDT,2017-05-16,1734.45,67.51,sideways
BTCUSDT,2017-05-17,1839.09,72.96,bull
BTCUSDT,2017-05-18,1888.65,75.1,bull
BTCUSDT,2017-05-19,1987.71,78.71,bull
BTCUSDT,2017-05-20,2084.73,81.54,bull
BTCUSDT,2017-05-21,2041.2,76.62,bull
BTCUSDT,2017-05-22,2173.4,80.47,bull
BTCUSDT,2017-05-23,2320.42,83.69,bull
BTCUSDT,2017-05-24,2443.64,85.8,bull
BTCUSDT,2017-05-25,2304.98,74.17,bull
BTCUSDT,2017-05-26,2202.42,66.94,bull
BTCUSDT,2017-05-27,2038.87,57.34,bear
BTCUSDT,2017-05-28,2155.8,61.58,bull
BTCUSDT,2017-05-29,2255.61,64.8,bull
BTCUSDT,2017-05-30,2175.47,60.42,bear
BTCUSDT,2017-05-31,2286.41,64.04,bear
BTCUSDT,2017-06-01,2407.88,67.54,bull
BTCUSDT,2017-06-02,2488.55,69.65,bull
BTCUSDT,2017-06-03,2515.35,70.35,bull
BTCUSDT,2017-06-04,2511.81,70.12,bull
BTCUSDT,2017-06-05,2686.81,74.5,bull
BTCUSDT,2017-06-06,2863.2,78.0,bull
BTCUSDT,2017-06-07,2732.16,70.28,bull
BTCUSDT,2017-06-08,2805.62,71.96,bull
BTCUSDT,2017-06-09,2823.81,72.37,bull
BTCUSDT,2017-06-10,2947.71,75.08,bull
BTCUSDT,2017-06-11,2958.11,75.3,bull
BTCUSDT,2017-06-12,2659.63,59.22,bear
BTCUSDT,2017-06-13,2717.02,60.95,bear
BTCUSDT,2017-06-14,2506.37,52.21,bear
BTCUSDT,2017-06-15,2464.58,50.66,bear
BTCUSDT,2017-06-16,2518.56,52.62,bear
BTCUSDT,2017-06-17,2655.88,57.27,bear
BTCUSDT,2017-06-18,2548.29,52.89,bear
BTCUSDT,2017-06-19,2589.6,54.33,bear
BTCUSDT,2017-06-20,2721.79,58.69,bull
BTCUSDT,2017-06-21,2689.1,57.24,bull
BTCUSDT,2017-06-22,2705.41,57.8,bull
BTCUSDT,2017-06-23,2744.91,59.2,bull
BTCUSDT,2017-06-24,2608.72,52.71,bear
BTCUSDT,2017-06-25,2589.41,51.84,bull
BTCUSDT,2017-06-26,2478.45,47.05,bear
BTCUSDT,2017-06-27,2552.45,50.35,bear
BTCUSDT,2017-06-28,2574.79,51.33,bear
BTCUSDT,2017-06-29,2539.32,49.65,bear
BTCUSDT,2017-06-30,2480.84,46.91,bear
BTCUSDT,2017-07-01,2434.55,44.81,bear
BTCUSDT,2017-07-02,2506.47,48.66,bear
BTCUSDT,2017-07-03,2564.06,51.58,bull
BTCUSDT,2017-07-04,2601.64,53.43,bull
BTCUSDT,2017-07-05,2601.99,53.45,bull
BTCUSDT,2017-07-06,2608.56,53.81,bull
BTCUSDT,2017-07-07,2518.66,48.32,bull
BTCUSDT,2017-07-08,2571.34,51.44,bull
BTCUSDT,2017-07-09,2518.44,48.28,bull
BTCUSDT,2017-07-10,2372.56,40.84,bear
BTCUSDT,2017-07-11,2337.79,39.28,bear
BTCUSDT,2017-07-12,2398.84,43.36,bear
BTCUSDT,2017-07-13,2357.9,41.35,bear
BTCUSDT,2017-07-14,2233.34,35.91,bear
BTCUSDT,2017-07-15,1998.86,28.34,bear
BTCUSDT,2017-07-16,1929.82,26.57,bear
BTCUSDT,2017-07-17,2228.41,43.15,bear
BTCUSDT,2017-07-18,2318.88,47.05,bear
BTCUSDT,2017-07-19,2273.43,45.37,bear
BTCUSDT,2017-07-20,2817.6,62.62,bull
BTCUSDT,2017-07-21,2667.76,57.26,bull
BTCUSDT,2017-07-22,2810.12,60.7,bull
BTCUSDT,2017-07-23,2730.4,57.89,bull
BTCUSDT,2017-07-24,2754.86,58.52,bull
BTCUSDT,2017-07-25,2576.48,52.33,bull
BTCUSDT,2017-07-26,2529.45,50.8,bull
BTCUSDT,2017-07-27,2671.78,55.07,bear
BTCUSDT,2017-07-28,2809.01,58.79,bull
BTCUSDT,2017-07-29,2726.45,55.8,bear
BTCUSDT,2017-07-30,2757.18,56.68,bull
BTCUSDT,2017-07-31,2875.34,59.99,bull
BTCUSDT,2017-08-01,2718.26,54.08,bull
BTCUSDT,2017-08-02,2710.67,53.8,bull
BTCUSDT,2017-08-03,2804.73,56.75,bull
BTCUSDT,2017-08-04,2895.89,59.45,bull
BTCUSDT,2017-08-05,3252.91,67.9,bull
BTCUSDT,2017-08-06,3213.94,66.28,bull
BTCUSDT,2017-08-07,3378.94,69.59,bull
BTCUSDT,2017-08-08,3419.94,70.37,bull
BTCUSDT,2017-08-09,3342.47,66.88,bull
