symbol,date,mvrv,f13_norm
ETHUSDT,2024-08-25 00:00:00+00:00,1.232327033286,0.7559
ETHUSDT,2024-08-26 00:00:00+00:00,1.202019879745,0.766
ETHUSDT,2024-08-27 00:00:00+00:00,1.115553509223,0.7948
ETHUSDT,2024-08-28 00:00:00+00:00,1.145344891524,0.7849
ETHUSDT,2024-08-29 00:00:00+00:00,1.145887200398,0.7847
ETHUSDT,2024-08-30 00:00:00+00:00,1.147529148705,0.7842
ETHUSDT,2024-08-31 00:00:00+00:00,1.144168919039,0.7853
ETHUSDT,2024-09-01 00:00:00+00:00,1.112580999502,0.7958
ETHUSDT,2024-09-02 00:00:00+00:00,1.16401176706,0.7787
ETHUSDT,2024-09-03 00:00:00+00:00,1.128672126055,0.7904
ETHUSDT,2024-09-04 00:00:00+00:00,1.138558646498,0.7871
ETHUSDT,2024-09-05 00:00:00+00:00,1.106758623594,0.7977
ETHUSDT,2024-09-06 00:00:00+00:00,1.0525684669,0.8158
ETHUSDT,2024-09-07 00:00:00+00:00,1.078273407525,0.8072
ETHUSDT,2024-09-08 00:00:00+00:00,1.095228013983,0.8016
ETHUSDT,2024-09-09 00:00:00+00:00,1.125496449016,0.7915
ETHUSDT,2024-09-10 00:00:00+00:00,1.142796808729,0.7857
ETHUSDT,2024-09-11 00:00:00+00:00,1.125666373577,0.7914
ETHUSDT,2024-09-12 00:00:00+00:00,1.136793078119,0.7877
ETHUSDT,2024-09-13 00:00:00+00:00,1.171384484891,0.7762
ETHUSDT,2024-09-14 00:00:00+00:00,1.159707704065,0.7801
ETHUSDT,2024-09-15 00:00:00+00:00,1.115370289006,0.7949
ETHUSDT,2024-09-16 00:00:00+00:00,1.106154882221,0.7979
ETHUSDT,2024-09-17 00:00:00+00:00,1.124357049509,0.7919
ETHUSDT,2024-09-18 00:00:00+00:00,1.133902068883,0.7887
ETHUSDT,2024-09-19 00:00:00+00:00,1.178747113755,0.7738
ETHUSDT,2024-09-20 00:00:00+00:00,1.211736999552,0.7628
ETHUSDT,2024-09-21 00:00:00+00:00,1.228687989267,0.7571
ETHUSDT,2024-09-22 00:00:00+00:00,1.216032429959,0.7613
ETHUSDT,2024-09-23 00:00:00+00:00,1.239138650531,0.7536
ETHUSDT,2024-09-24 00:00:00+00:00,1.235850134244,0.7547
ETHUSDT,2024-09-25 00:00:00+00:00,1.197919169184,0.7674
ETHUSDT,2024-09-26 00:00:00+00:00,1.215335033427,0.7616
ETHUSDT,2024-09-27 00:00:00+00:00,1.236513276919,0.7545
ETHUSDT,2024-09-28 00:00:00+00:00,1.222292400726,0.7592
ETHUSDT,2024-09-29 00:00:00+00:00,1.212589038221,0.7625
ETHUSDT,2024-09-30 00:00:00+00:00,1.187956830369,0.7707
ETHUSDT,2024-10-01 00:00:00+00:00,1.131680451655,0.7894
ETHUSDT,2024-10-02 00:00:00+00:00,1.102536273859,0.7992
ETHUSDT,2024-10-03 00:00:00+00:00,1.100385701649,0.7999
ETHUSDT,2024-10-04 00:00:00+00:00,1.130987485668,0.7897
ETHUSDT,2024-10-05 00:00:00+00:00,1.129998034852,0.79
ETHUSDT,2024-10-06 00:00:00+00:00,1.144561607221,0.7851
ETHUSDT,2024-10-07 00:00:00+00:00,1.143005244567,0.7857
ETHUSDT,2024-10-08 00:00:00+00:00,1.152191148955,0.7826
ETHUSDT,2024-10-09 00:00:00+00:00,1.126534025793,0.7912
ETHUSDT,2024-10-10 00:00:00+00:00,1.135256678728,0.7882
ETHUSDT,2024-10-11 00:00:00+00:00,1.158520987352,0.7805
ETHUSDT,2024-10-12 00:00:00+00:00,1.174683810254,0.7751
ETHUSDT,2024-10-13 00:00:00+00:00,1.16811464862,0.7773
ETHUSDT,2024-10-14 00:00:00+00:00,1.232592985826,0.7558
ETHUSDT,2024-10-15 00:00:00+00:00,1.215839233138,0.7614
ETHUSDT,2024-10-16 00:00:00+00:00,1.215894052308,0.7614
ETHUSDT,2024-10-17 00:00:00+00:00,1.208897100385,0.7637
ETHUSDT,2024-10-18 00:00:00+00:00,1.219983721247,0.76
ETHUSDT,2024-10-19 00:00:00+00:00,1.218799801378,0.7604
ETHUSDT,2024-10-20 00:00:00+00:00,1.249686209742,0.7501
ETHUSDT,2024-10-21 00:00:00+00:00,1.214588840843,0.7618
ETHUSDT,2024-10-22 00:00:00+00:00,1.194594929028417,0.7685
ETHUSDT,2024-10-23 00:00:00+00:00,1.155067454036448,0.7816
ETHUSDT,2024-10-24 00:00:00+00:00,1.1598902282807555,0.78
ETHUSDT,2024-10-25 00:00:00+00:00,1.1127051552581977,0.7958
ETHUSDT,2024-10-26 00:00:00+00:00,1.1435336348253091,0.7855
ETHUSDT,2024-10-27 00:00:00+00:00,1.156380881507229,0.7812
ETHUSDT,2024-10-28 00:00:00+00:00,1.1808747269649869,0.773
ETHUSDT,2024-10-29 00:00:00+00:00,1.2098237225440531,0.7634
ETHUSDT,2024-10-30 00:00:00+00:00,1.2200777644314431,0.76
ETHUSDT,2024-10-31 00:00:00+00:00,1.163333608161365,0.7789
ETHUSDT,2024-11-01 00:00:00+00:00,1.1620286789167675,0.7793
ETHUSDT,2024-11-02 00:00:00+00:00,1.1524494274291048,0.7825
ETHUSDT,2024-11-03 00:00:00+00:00,1.1391537668074323,0.7869
ETHUSDT,2024-11-04 00:00:00+00:00,1.1171852548296557,0.7943
ETHUSDT,2024-11-05 00:00:00+00:00,1.1325210828433765,0.7892
ETHUSDT,2024-11-06 00:00:00+00:00,1.247600875768067,0.7508
ETHUSDT,2024-11-07 00:00:00+00:00,1.3051343731405218,0.7316
ETHUSDT,2024-11-08 00:00:00+00:00,1.3229850267778922,0.7257
ETHUSDT,2024-11-09 00:00:00+00:00,1.38198976702826,0.706
ETHUSDT,2024-11-10 00:00:00+00:00,1.3857766526660595,0.7047
ETHUSDT,2024-11-11 00:00:00+00:00,1.4338686004371437,0.6887
ETHUSDT,2024-11-12 00:00:00+00:00,1.3750582593905416,0.7083
ETHUSDT,2024-11-13 00:00:00+00:00,1.336994641633272,0.721
ETHUSDT,2024-11-14 00:00:00+00:00,1.2765723775009714,0.7411
ETHUSDT,2024-11-15 00:00:00+00:00,1.282628319795974,0.7391
ETHUSDT,2024-11-16 00:00:00+00:00,1.2900959336491131,0.7366
ETHUSDT,2024-11-17 00:00:00+00:00,1.2633563692595515,0.7455
ETHUSDT,2024-11-18 00:00:00+00:00,1.3022709928508711,0.7326
ETHUSDT,2024-11-19 00:00:00+00:00,1.2720824614457735,0.7426
ETHUSDT,2024-11-20 00:00:00+00:00,1.2602446517066512,0.7466
ETHUSDT,2024-11-21 00:00:00+00:00,1.3608068219271827,0.7131
ETHUSDT,2024-11-22 00:00:00+00:00,1.3416223034177153,0.7195
ETHUSDT,2024-11-23 00:00:00+00:00,1.3627748818933407,0.7124
ETHUSDT,2024-11-24 00:00:00+00:00,1.345087654393256,0.7183
ETHUSDT,2024-11-25 00:00:00+00:00,1.3575969424106102,0.7141
ETHUSDT,2024-11-26 00:00:00+00:00,1.3164163242440186,0.7279
ETHUSDT,2024-11-27 00:00:00+00:00,1.4223873804717173,0.6925
ETHUSDT,2024-11-28 00:00:00+00:00,1.3852256887803525,0.7049
ETHUSDT,2024-11-29 00:00:00+00:00,1.379016512477065,0.707
ETHUSDT,2024-11-30 00:00:00+00:00,1.4016683757267456,0.6994
ETHUSDT,2024-12-01 00:00:00+00:00,1.3948234948445024,0.7017
ETHUSDT,2024-12-02 00:00:00+00:00,1.3635324007682224,0.7122
ETHUSDT,2024-12-03 00:00:00+00:00,1.3534738383151312,0.7155
ETHUSDT,2024-12-04 00:00:00+00:00,1.4161333349574812,0.6946
ETHUSDT,2024-12-05 00:00:00+00:00,1.3901681390503633,0.7033
ETHUSDT,2024-12-06 00:00:00+00:00,1.4455262952411196,0.6848
ETHUSDT,2024-12-07 00:00:00+00:00,1.4363129743960543,0.6879
ETHUSDT,2024-12-08 00:00:00+00:00,1.4281140862180683,0.6906
ETHUSDT,2024-12-09 00:00:00+00:00,1.3356834238206732,0.7214
ETHUSDT,2024-12-10 00:00:00+00:00,1.3110950198072076,0.7296
ETHUSDT,2024-12-11 00:00:00+00:00,1.3721676645476777,0.7093
ETHUSDT,2024-12-12 00:00:00+00:00,1.379433959527071,0.7069
ETHUSDT,2024-12-13 00:00:00+00:00,1.3846253740051309,0.7051
ETHUSDT,2024-12-14 00:00:00+00:00,1.3714003162856931,0.7095
ETHUSDT,2024-12-15 00:00:00+00:00,1.3962097889365206,0.7013
ETHUSDT,2024-12-16 00:00:00+00:00,1.4073566526161057,0.6975
ETHUSDT,2024-12-17 00:00:00+00:00,1.3723884479208324,0.7092
ETHUSDT,2024-12-18 00:00:00+00:00,1.3000117364676065,0.7333
ETHUSDT,2024-12-19 00:00:00+00:00,1.2388706479220075,0.7537
ETHUSDT,2024-12-20 00:00:00+00:00,1.2562333048476968,0.7479
ETHUSDT,2024-12-21 00:00:00+00:00,1.218060362707841,0.7606
ETHUSDT,2024-12-22 00:00:00+00:00,1.2090484243726345,0.7637
ETHUSDT,2024-12-23 00:00:00+00:00,1.2622610585203895,0.7459
ETHUSDT,2024-12-24 00:00:00+00:00,1.2912577955422575,0.7362
ETHUSDT,2024-12-25 00:00:00+00:00,1.2975812666606372,0.7341
