symbol,date,score,score_bucket,f1_norm,f2_norm,f3_norm,f4_norm,f5_norm,f6_norm,f7_norm,f8_norm,outcome_7d,win,percentile_rank,pct_bucket
BTCUSDT,2015-04-13,24.0,20–40,0.3813,0.1972,0.0,0.0,0.8454,0.0,0.3454,0.0,0.000174,1,99.0,top 10%
BTCUSDT,2015-04-14,25.1,20–40,0.4288,0.1637,0.0,0.0,0.8454,0.0,0.4388,0.0,0.073508,1,99.3,top 10%
BTCUSDT,2015-04-15,17.7,0–20,0.3338,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,0.046209,1,91.0,top 10%
BTCUSDT,2015-04-16,15.9,0–20,0.2435,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,0.034514,1,85.6,top 25%
BTCUSDT,2015-04-17,17.1,0–20,0.3044,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,0.037625,1,89.6,top 25%
BTCUSDT,2015-04-18,16.9,0–20,0.295,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,0.013584,1,88.9,top 25%
BTCUSDT,2015-04-19,17.1,0–20,0.3036,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,-0.014241,0,89.6,top 25%
BTCUSDT,2015-04-20,16.2,0–20,0.2594,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,0.020746,1,86.7,top 25%
BTCUSDT,2015-04-21,12.1,0–20,0.0567,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,-0.040014,0,60.5,top 50%
BTCUSDT,2015-04-22,12.5,0–20,0.0732,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,-0.035734,0,63.4,top 50%
BTCUSDT,2015-04-23,11.6,0–20,0.0325,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,-0.001341,0,57.5,top 50%
BTCUSDT,2015-04-24,13.3,0–20,0.1146,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,0.003507,1,69.0,top 50%
BTCUSDT,2015-04-25,14.7,0–20,0.1846,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,0.037722,1,78.4,top 25%
BTCUSDT,2015-04-26,19.1,0–20,0.2729,0.0,0.0,0.0,0.8454,0.0,0.3814,0.0,0.095374,1,94.9,top 10%
BTCUSDT,2015-04-27,12.8,0–20,0.0925,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,0.042445,1,65.0,top 50%
BTCUSDT,2015-04-28,13.8,0–20,0.1383,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,0.045454,1,72.1,top 50%
BTCUSDT,2015-04-29,13.8,0–20,0.1389,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,0.017599,1,72.1,top 50%
BTCUSDT,2015-04-30,11.0,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,0.005035,1,54.9,top 50%
BTCUSDT,2015-05-01,7.9,0–20,0.0299,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,0.050776,1,46.9,bottom 50%
BTCUSDT,2015-05-02,7.3,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,0.029379,1,45.2,bottom 50%
BTCUSDT,2015-05-03,7.5,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.03,-0.000258,0,46.0,bottom 50%
BTCUSDT,2015-05-04,8.4,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.1606,0.013137,1,48.0,bottom 50%
BTCUSDT,2015-05-05,9.2,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.275,0.021137,1,50.2,top 50%
BTCUSDT,2015-05-06,11.6,0–20,0.0804,0.0,0.0,0.0,0.5591,0.0,0.3132,0.0759,0.028701,1,57.5,top 50%
BTCUSDT,2015-05-07,9.2,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.273,-0.001706,0,50.2,top 50%
BTCUSDT,2015-05-08,10.0,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.3862,-0.025662,0,52.1,top 50%
BTCUSDT,2015-05-09,9.9,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.3731,-0.023483,0,51.9,top 50%
BTCUSDT,2015-05-10,9.1,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.2604,-0.01454,0,49.9,bottom 50%
BTCUSDT,2015-05-11,7.3,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.03729,0,45.2,bottom 50%
BTCUSDT,2015-05-12,7.7,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.0685,-0.038011,0,46.4,bottom 50%
BTCUSDT,2015-05-13,8.5,0–20,0.0095,0.0,0.0,0.0,0.5591,0.0,0.0,0.1517,-0.00998,0,48.1,bottom 50%
BTCUSDT,2015-05-14,8.8,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.2238,-0.00669,0,49.2,bottom 50%
BTCUSDT,2015-05-15,9.4,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.3037,0.011544,1,50.6,top 50%
BTCUSDT,2015-05-16,11.1,0–20,0.0161,0.0,0.0,0.0,0.5591,0.0,0.0,0.505,0.011514,1,55.9,top 50%
BTCUSDT,2015-05-17,9.1,0–20,0.0017,0.0,0.0,0.0,0.5591,0.0,0.0,0.2533,0.017529,1,49.9,bottom 50%
BTCUSDT,2015-05-18,10.5,0–20,0.0813,0.0,0.0,0.0,0.5591,0.0,0.0,0.2297,0.017081,1,53.1,top 50%
BTCUSDT,2015-05-19,11.1,0–20,0.106,0.0,0.0,0.0,0.5591,0.0,0.0,0.2411,0.022285,1,55.9,top 50%
BTCUSDT,2015-05-20,8.5,0–20,0.0526,0.0,0.0,0.0,0.5591,0.0,0.0,0.0304,0.013952,1,48.1,bottom 50%
BTCUSDT,2015-05-21,8.3,0–20,0.0187,0.0,0.0,0.0,0.5591,0.0,0.0,0.0875,0.00877,1,47.9,bottom 50%
BTCUSDT,2015-05-22,7.6,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.0404,-0.01353,0,46.1,bottom 50%
BTCUSDT,2015-05-23,7.3,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.023138,0,45.2,bottom 50%
BTCUSDT,2015-05-24,7.3,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.044668,0,45.2,bottom 50%
BTCUSDT,2015-05-25,7.3,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.05982,0,45.2,bottom 50%
BTCUSDT,2015-05-26,8.1,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.1219,-0.047711,0,47.5,bottom 50%
BTCUSDT,2015-05-27,7.7,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.0627,-0.048082,0,46.4,bottom 50%
BTCUSDT,2015-05-28,7.3,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.055112,0,45.2,bottom 50%
BTCUSDT,2015-05-29,7.3,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.05122,0,45.2,bottom 50%
BTCUSDT,2015-05-30,9.5,0–20,0.1096,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.03311,0,50.8,top 50%
BTCUSDT,2015-05-31,12.1,0–20,0.1927,0.0646,0.0,0.0,0.5591,0.0,0.0,0.0,-0.031752,0,60.5,top 50%
BTCUSDT,2015-06-01,15.9,0–20,0.3443,0.3923,0.0,0.0,0.0,0.0,0.4509,0.0,0.024954,1,85.6,top 25%
BTCUSDT,2015-06-02,5.2,0–20,0.2446,0.0126,0.0,0.0,0.0,0.0,0.0,0.0207,0.014371,1,34.2,bottom 50%
BTCUSDT,2015-06-03,4.9,0–20,0.2421,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.012967,1,32.8,bottom 50%
BTCUSDT,2015-06-04,5.5,0–20,0.2756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023988,1,35.4,bottom 50%
BTCUSDT,2015-06-05,5.0,0–20,0.2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02236,1,33.4,bottom 50%
BTCUSDT,2015-06-06,4.5,0–20,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030064,1,31.0,bottom 50%
BTCUSDT,2015-06-07,5.8,0–20,0.2914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047837,1,36.4,bottom 50%
BTCUSDT,2015-06-08,1.7,0–20,0.0862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036474,1,16.0,bottom 50%
BTCUSDT,2015-06-09,1.4,0–20,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095382,1,14.1,bottom 50%
BTCUSDT,2015-06-10,1.5,0–20,0.0753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089514,1,14.8,bottom 50%
BTCUSDT,2015-06-11,0.9,0–20,0.0428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08403,1,11.0,bottom 50%
BTCUSDT,2015-06-12,0.7,0–20,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063588,1,9.9,bottom 50%
BTCUSDT,2015-06-13,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05512,1,3.4,bottom 50%
BTCUSDT,2015-06-14,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044536,1,3.4,bottom 50%
BTCUSDT,2015-06-15,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042931,1,3.4,bottom 50%
BTCUSDT,2015-06-16,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026302,0,3.4,bottom 50%
BTCUSDT,2015-06-17,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035177,0,3.4,bottom 50%
BTCUSDT,2015-06-18,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024931,0,3.4,bottom 50%
BTCUSDT,2015-06-19,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,-0.004137,0,3.4,bottom 50%
BTCUSDT,2015-06-20,1.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1492,0.023563,1,11.6,bottom 50%
BTCUSDT,2015-06-21,4.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6099,0.020771,1,30.0,bottom 50%
BTCUSDT,2015-06-22,3.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5152,0.040787,1,26.7,bottom 50%
BTCUSDT,2015-06-23,3.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5024,0.076858,1,26.1,bottom 50%
BTCUSDT,2015-06-24,3.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445,0.07528,1,24.0,bottom 50%
BTCUSDT,2015-06-25,3.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4459,0.051948,1,24.0,bottom 50%
BTCUSDT,2015-06-26,2.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055,0.052308,1,22.5,bottom 50%
BTCUSDT,2015-06-27,3.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5496,0.039428,1,27.8,bottom 50%
BTCUSDT,2015-06-28,2.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3526,0.091972,1,20.9,bottom 50%
BTCUSDT,2015-06-29,1.9,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2675,0.046549,1,17.1,bottom 50%
BTCUSDT,2015-06-30,2.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3314,0.011917,1,19.6,bottom 50%
BTCUSDT,2015-07-01,14.5,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.321,0.047034,1,77.3,top 25%
BTCUSDT,2015-07-02,15.5,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.4648,0.054093,1,82.6,top 25%
BTCUSDT,2015-07-03,14.9,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.3678,0.111409,1,79.4,top 25%
BTCUSDT,2015-07-04,15.9,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.5111,0.123537,1,85.6,top 25%
BTCUSDT,2015-07-05,16.3,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.5728,0.143259,1,87.1,top 25%
BTCUSDT,2015-07-06,13.4,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.1602,0.085581,1,69.6,top 50%
BTCUSDT,2015-07-07,13.2,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.1281,0.079851,1,68.4,top 50%
BTCUSDT,2015-07-08,13.4,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.1555,0.055557,1,69.6,top 50%
BTCUSDT,2015-07-09,14.7,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.3434,0.032913,1,78.4,top 25%
BTCUSDT,2015-07-10,16.3,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.5704,-0.019032,0,87.1,top 25%
BTCUSDT,2015-07-11,16.2,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.5602,-0.062139,0,86.7,top 25%
BTCUSDT,2015-07-12,15.5,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.4543,-0.119836,0,82.6,top 25%
BTCUSDT,2015-07-13,16.4,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.5847,-0.044762,0,87.5,top 25%
BTCUSDT,2015-07-14,16.8,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.6373,-0.040461,0,88.5,top 25%
BTCUSDT,2015-07-15,18.4,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.8697,-0.030112,0,93.2,top 10%
BTCUSDT,2015-07-16,19.0,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.9644,-0.007336,0,94.8,top 10%
BTCUSDT,2015-07-17,19.3,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,1.0,0.03151,1,95.3,top 10%
BTCUSDT,2015-07-18,18.0,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.8135,0.050185,1,92.0,top 10%
BTCUSDT,2015-07-19,16.2,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.5628,0.069704,1,86.7,top 25%
BTCUSDT,2015-07-20,15.3,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.4222,0.052487,1,81.7,top 25%
BTCUSDT,2015-07-21,14.9,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.3733,0.06741,1,79.4,top 25%
BTCUSDT,2015-07-22,15.6,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.4672,0.044614,1,83.1,top 25%
BTCUSDT,2015-07-23,14.8,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.3636,0.042286,1,78.8,top 25%
BTCUSDT,2015-07-24,14.1,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.257,-0.012585,0,73.6,top 50%
BTCUSDT,2015-07-25,13.2,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.1345,-0.024579,0,68.4,top 50%
BTCUSDT,2015-07-26,13.2,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.1342,-0.034412,0,68.4,top 50%
BTCUSDT,2015-07-27,13.8,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.2191,-0.042221,0,72.1,top 50%
BTCUSDT,2015-07-28,13.0,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.1037,-0.031278,0,66.6,top 50%
BTCUSDT,2015-07-29,14.8,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.3554,-0.026617,0,78.8,top 25%
BTCUSDT,2015-07-30,12.8,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.0665,-0.031784,0,65.0,top 50%
BTCUSDT,2015-07-31,12.3,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.0,-0.017794,0,61.9,top 50%
BTCUSDT,2015-08-01,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.073167,0,3.4,bottom 50%
BTCUSDT,2015-08-02,0.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,-0.062032,0,7.9,bottom 50%
BTCUSDT,2015-08-03,0.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359,-0.059585,0,7.9,bottom 50%
BTCUSDT,2015-08-04,0.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328,-0.052002,0,7.4,bottom 50%
BTCUSDT,2015-08-05,0.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1168,-0.055009,0,10.5,bottom 50%
BTCUSDT,2015-08-06,1.1,0–20,0.0406,0.0,0.0,0.0,0.0,0.0,0.0,0.0377,-0.05204,0,12.2,bottom 50%
BTCUSDT,2015-08-07,1.3,0–20,0.0187,0.0,0.0,0.0,0.0,0.0,0.0,0.1388,-0.049734,0,13.4,bottom 50%
BTCUSDT,2015-08-08,17.4,0–20,0.3074,0.2782,0.0,0.0,0.0,0.0,0.8848,0.1291,0.002123,1,90.3,top 10%
BTCUSDT,2015-08-09,5.2,0–20,0.2223,0.0,0.0,0.0,0.0,0.0,0.0,0.1039,-0.024807,0,34.2,bottom 50%
BTCUSDT,2015-08-10,5.3,0–20,0.2304,0.0,0.0,0.0,0.0,0.0,0.0,0.1029,-0.024555,0,34.6,bottom 50%
BTCUSDT,2015-08-11,2.4,0–20,0.1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0237,-0.219342,0,20.3,bottom 50%
BTCUSDT,2015-08-12,3.8,0–20,0.1695,0.0,0.0,0.0,0.0,0.0,0.0,0.061,-0.149007,0,27.8,bottom 50%
BTCUSDT,2015-08-13,4.0,0–20,0.2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.108793,0,28.9,bottom 50%
BTCUSDT,2015-08-14,3.4,0–20,0.1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.124627,0,25.6,bottom 50%
BTCUSDT,2015-08-15,4.6,0–20,0.2292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.119139,0,31.5,bottom 50%
BTCUSDT,2015-08-16,5.4,0–20,0.2719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.117358,0,35.0,bottom 50%
BTCUSDT,2015-08-17,5.6,0–20,0.2794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.184052,0,35.7,bottom 50%
BTCUSDT,2015-08-18,26.0,20–40,0.6361,0.4768,0.0,0.0,0.0,0.0,0.8743,0.0,0.049887,1,99.5,top 10%
BTCUSDT,2015-08-19,14.9,0–20,0.3896,0.0326,0.0,0.0,0.0,0.0,0.9388,0.0,-0.003763,0,79.4,top 25%
BTCUSDT,2015-08-20,5.5,0–20,0.2748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044959,0,35.4,bottom 50%
BTCUSDT,2015-08-21,5.9,0–20,0.2949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005044,0,36.7,bottom 50%
BTCUSDT,2015-08-22,6.2,0–20,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002648,0,37.5,bottom 50%
BTCUSDT,2015-08-23,6.6,0–20,0.3279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002595,1,38.5,bottom 50%
BTCUSDT,2015-08-24,14.1,0–20,0.4446,0.0,0.0,0.0,0.0,0.0,0.7373,0.0,0.092929,1,73.6,top 50%
BTCUSDT,2015-08-25,9.6,0–20,0.2926,0.0,0.0,0.0,0.0,0.0,0.5362,0.0,0.029385,1,51.1,top 50%
BTCUSDT,2015-08-26,4.8,0–20,0.2393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01529,1,32.4,bottom 50%
BTCUSDT,2015-08-27,5.0,0–20,0.2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01074,1,33.4,bottom 50%
BTCUSDT,2015-08-28,3.2,0–20,0.1614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004745,0,24.6,bottom 50%
BTCUSDT,2015-08-29,3.5,0–20,0.1764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,1,26.1,bottom 50%
BTCUSDT,2015-08-30,3.7,0–20,0.1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04843,1,27.3,bottom 50%
BTCUSDT,2015-08-31,3.3,0–20,0.1671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042559,1,25.2,bottom 50%
BTCUSDT,2015-09-01,3.8,0–20,0.1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067885,1,27.8,bottom 50%
BTCUSDT,2015-09-02,3.4,0–20,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038747,1,25.6,bottom 50%
BTCUSDT,2015-09-03,3.9,0–20,0.1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049713,1,28.3,bottom 50%
BTCUSDT,2015-09-04,2.8,0–20,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042593,1,22.5,bottom 50%
BTCUSDT,2015-09-05,1.2,0–20,0.0591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000894,1,12.8,bottom 50%
BTCUSDT,2015-09-06,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038893,0,3.4,bottom 50%
BTCUSDT,2015-09-07,3.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4511,-0.03837,0,24.6,bottom 50%
BTCUSDT,2015-09-08,0.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,-0.054608,0,7.0,bottom 50%
BTCUSDT,2015-09-09,0.3,0–20,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038112,0,7.9,bottom 50%
BTCUSDT,2015-09-10,0.6,0–20,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0534,-0.036343,0,9.4,bottom 50%
BTCUSDT,2015-09-11,1.4,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053,-0.029703,0,14.1,bottom 50%
BTCUSDT,2015-09-12,3.1,0–20,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.251,-0.015882,0,24.0,bottom 50%
BTCUSDT,2015-09-13,8.1,0–20,0.1452,0.0,0.0,0.0,0.0,0.0,0.0,0.7442,0.003037,1,47.5,bottom 50%
BTCUSDT,2015-09-14,5.4,0–20,0.1424,0.0,0.0,0.0,0.0,0.0,0.0,0.3618,-0.015431,0,35.0,bottom 50%
BTCUSDT,2015-09-15,4.9,0–20,0.1482,0.0,0.0,0.0,0.0,0.0,0.0,0.2704,0.001363,1,32.8,bottom 50%
BTCUSDT,2015-09-16,5.7,0–20,0.1699,0.0,0.0,0.0,0.0,0.0,0.0,0.3255,0.005203,1,36.1,bottom 50%
BTCUSDT,2015-09-17,3.6,0–20,0.1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0809,0.020534,1,26.7,bottom 50%
BTCUSDT,2015-09-18,1.5,0–20,0.0703,0.0,0.0,0.0,0.0,0.0,0.0,0.0161,0.00931,1,14.8,bottom 50%
BTCUSDT,2015-09-19,2.3,0–20,0.1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0413,0.012298,1,19.6,bottom 50%
BTCUSDT,2015-09-20,2.2,0–20,0.1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.006682,1,18.8,bottom 50%
BTCUSDT,2015-09-21,4.1,0–20,0.1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0211,0.053095,1,29.3,bottom 50%
BTCUSDT,2015-09-22,2.0,0–20,0.0965,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.026316,1,17.5,bottom 50%
BTCUSDT,2015-09-23,3.0,0–20,0.1042,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.025086,1,23.4,bottom 50%
BTCUSDT,2015-09-24,0.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263,0.012877,1,7.4,bottom 50%
BTCUSDT,2015-09-25,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009139,1,3.4,bottom 50%
BTCUSDT,2015-09-26,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018733,1,3.4,bottom 50%
BTCUSDT,2015-09-27,0.8,0–20,0.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023638,1,10.5,bottom 50%
BTCUSDT,2015-09-28,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005189,1,3.4,bottom 50%
BTCUSDT,2015-09-29,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039614,1,3.4,bottom 50%
BTCUSDT,2015-09-30,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029268,1,3.4,bottom 50%
BTCUSDT,2015-10-01,13.0,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020017,1,66.6,top 50%
BTCUSDT,2015-10-02,13.0,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.027974,1,66.6,top 50%
BTCUSDT,2015-10-03,14.3,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1869,0.026017,1,75.4,top 25%
BTCUSDT,2015-10-04,13.9,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1319,0.036897,1,72.6,top 50%
BTCUSDT,2015-10-05,13.9,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1273,0.020488,1,72.6,top 50%
BTCUSDT,2015-10-06,14.3,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1912,0.014,1,75.4,top 25%
BTCUSDT,2015-10-07,14.2,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1667,0.037124,1,74.2,top 50%
BTCUSDT,2015-10-08,13.9,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1254,0.049591,1,72.6,top 50%
BTCUSDT,2015-10-09,14.0,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1496,0.077637,1,73.1,top 50%
BTCUSDT,2015-10-10,14.4,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2021,0.104919,1,76.7,top 25%
BTCUSDT,2015-10-11,15.9,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4195,0.059069,1,85.6,top 25%
BTCUSDT,2015-10-12,14.9,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2704,0.073903,1,79.4,top 25%
BTCUSDT,2015-10-13,14.9,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2688,0.079977,1,79.4,top 25%
BTCUSDT,2015-10-14,14.4,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2071,0.056681,1,76.7,top 25%
BTCUSDT,2015-10-15,14.5,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2163,0.077473,1,77.3,top 25%
BTCUSDT,2015-10-16,15.0,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2886,0.05184,1,80.0,top 25%
BTCUSDT,2015-10-17,15.1,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2975,0.040696,1,80.7,top 25%
